Latin_Name,NCRN_Common,Common,Family,Genus,Species,TSN,Favorite,Woody,Herbaceous,Targeted_Herb,Tree,Shrub,Vine,Exotic
Scutellaria incana,,hoary skullcap,Lamiaceae,Scutellaria,incana,32770,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Scutellaria integrifolia,helmet flower,helmet flower,Lamiaceae,Scutellaria,integrifolia,32801,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Scutellaria lateriflora,blue skullcap,"blue skullcap, mad dog skullcap",Lamiaceae,Scutellaria,lateriflora,32765,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Scutellaria leonardii,,,Lamiaceae,Scutellaria,leonardii,32803,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Scutellaria nervosa,veiny skullcap,veiny skullcap,Lamiaceae,Scutellaria,nervosa,32808,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Scutellaria ovalifolia,,,Lamiaceae,Scutellaria,ovalifolia,521233,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Scutellaria ovata,heartleaf skullcap,"eggleaf skullcap, heartleaf skullcap",Lamiaceae,Scutellaria,ovata,32772,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Scutellaria parvula,small skullcap,small skullcap,Lamiaceae,Scutellaria,parvula,32776,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Scutellaria saxatilis,,smooth rock skullcap,Lamiaceae,Scutellaria,saxatilis,32777,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Scutellaria serrata,,showy skullcap,Lamiaceae,Scutellaria,serrata,32778,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Secale cereale,,"Cultivated annual rye, cereal rye, common rye, cultivated rye, rye",Poaceae,Secale,cereale,42090,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Sedum acre,,goldmoss stonecrop,Crassulaceae,Sedum,acre,24105,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Sedum glaucophyllum,,cliff stonecrop,Crassulaceae,Sedum,glaucophyllum,24114,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Sedum sarmentosum,,stringy stonecrop,Crassulaceae,Sedum,sarmentosum,24167,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Sedum telephioides,,,Crassulaceae,Sedum,telephioides,24180,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Sedum ternatum,,woodland stonecrop,Crassulaceae,Sedum,ternatum,24184,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Selaginella apoda,meadow spikemoss,"meadow spike-moss, meadow spikemoss",Selaginellaceae,Selaginella,apoda,17066,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Selaginella rupestris,,"ledge spike-moss, northern selaginella, rock spikemoss",Selaginellaceae,Selaginella,rupestris,17091,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Senecio anonymus,,,Asteraceae,Senecio,anonymus,36095,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Senecio antennariifolius,,,Asteraceae,Senecio,antennariifolius,36096,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Senecio aureus,,,Asteraceae,Senecio,aureus,36091,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Senecio glabellus,,,Asteraceae,Senecio,glabellus,36138,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Senecio obovatus,,,Asteraceae,Senecio,obovatus,36164,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Senecio pauperculus,,,Asteraceae,Senecio,pauperculus,36168,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Senecio vulgaris,old-man-in-the-Spring,"common groundsel, old-man-in-the-Spring",Asteraceae,Senecio,vulgaris,36194,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Senna hebecarpa,American senna,American senna,Fabaceae,Senna,hebecarpa,505155,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Senna marilandica,Maryland senna,"Maryland senna, wild senna",Fabaceae,Senna,marilandica,505160,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Sericocarpus asteroides,,toothed whitetop aster,Asteraceae,Sericocarpus,asteroides,508089,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Sericocarpus linifolius,,narrowleaf whitetop aster,Asteraceae,Sericocarpus,linifolius,508090,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Setaria faberi,Japanese bristlegrass,"Chinese foxtail, Chinese millet, Japanese bristlegrass, giant bristlegrass, giant foxtail, nodding foxtail, tall green bristlegr",Poaceae,Setaria,faberi,41244,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Setaria geniculata,,,Poaceae,Setaria,geniculata,41235,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Setaria glauca,,,Poaceae,Setaria,glauca,565884,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Setaria italica,foxtail bristlegrass,"Italian bristle grass, Italian foxtail, foxtail bristlegrass, foxtail millet",Poaceae,Setaria,italica,41248,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Setaria lutescens,,,Poaceae,Setaria,lutescens,521415,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Setaria parviflora,marsh bristlegrass,"knotroot bristlegrass, marsh bristle grass, marsh bristlegrass, yellow bristlegrass",Poaceae,Setaria,parviflora,505191,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Setaria verticillata,hooked bristlegrass,"bristly foxtail, bur bristlegrass, hooked bristlegrass, rough bristle grass",Poaceae,Setaria,verticillata,41232,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Setaria viridis,,"bottle grass, green bristle grass, green bristlegrass, green foxtail, pigeongrass, wild millet",Poaceae,Setaria,viridis,41231,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Sibara virginica,Virginia winged rockcress,"Virginia sibara, Virginia winged rockcress, sibara",Brassicaceae,Sibara,virginica,23307,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Sibbaldiopsis tridentata,,"shrubby fivefingers, shrubby-fivefingers",Rosaceae,Sibbaldiopsis,tridentata,505198,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Sicyos angulatus,oneseed burr cucumber,"blueeyedgrass, bur cucumber, burcucumber, oneseed burr cucumber, wall bur cucumber",Cucurbitaceae,Sicyos,angulatus,22402,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
Sida hermaphrodita,Virginia fanpetals,Virginia fanpetals,Malvaceae,Sida,hermaphrodita,21738,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Sida spinosa,prickly fanpetals,"prickly fanpetals, prickly sida",Malvaceae,Sida,spinosa,21732,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Silene alba,,,Caryophyllaceae,Silene,alba,521494,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Silene antirrhina,,"catchfly, sleepy campion, sleepy catchfly, sleepy silene",Caryophyllaceae,Silene,antirrhina,20045,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Silene armeria,,sweet William silene,Caryophyllaceae,Silene,armeria,20047,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Silene caroliniana,,sticky catchfly,Caryophyllaceae,Silene,caroliniana,20055,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Silene cucubalus,,,Caryophyllaceae,Silene,cucubalus,521499,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Silene dichotoma,,"dichotoma silene, forked catchfly",Caryophyllaceae,Silene,dichotoma,20063,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Silene latifolia,,"bladder campion, bladder-campion",Caryophyllaceae,Silene,latifolia,565517,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Silene latifolia,,,Caryophyllaceae,Silene,latifolia,505231,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Silene nivea,evening campion,evening campion,Caryophyllaceae,Silene,nivea,20090,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Silene pratensis,,,Caryophyllaceae,Silene,pratensis,20107,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Silene spp.,,"campion, catchfly, silene, sil?nes",Caryophyllaceae,Silene,,20040,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Silene stellata,,"whorled catchfly, widowsfrill",Caryophyllaceae,Silene,stellata,20127,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Silene virginica,,"fire pink, firepink",Caryophyllaceae,Silene,virginica,20141,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Silene vulgaris,,"bladder campion, bladder silene, cowbell, maiden's tears, maiden's-tears, maidenstears, rattleweed",Caryophyllaceae,Silene,vulgaris,20142,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Silphium asteriscus,,starry rosinweed,Asteraceae,Silphium,asteriscus,38387,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Silphium trifoliatum,,whorled rosinweed,Asteraceae,Silphium,trifoliatum,505235,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Sinapis arvensis,,"charlock, charlock mustard, corn mustard, corn-mustard, wild mustard",Brassicaceae,Sinapis,arvensis,23310,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Sisymbrium altissimum,tall tumblemustard,"Jim Hill mustard, tall hedge-mustard, tall mustard, tall tumblemustard, tumble mustard, tumblemustard, tumbleweed mustard",Brassicaceae,Sisymbrium,altissimum,23312,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Sisymbrium nasturtium-aquaticum,,,Brassicaceae,Sisymbrium,nasturtium-aquaticum,521584,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Sisymbrium officinale,,"hairypod hedgemustard, hedge mustard, hedge tumblemustard, hedge-mustard, hedgemustard, hedgeweed, wild mustard",Brassicaceae,Sisymbrium,officinale,23316,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Sisyrinchium angustifolium,narrowleaf blue-eyed grass,"blue eyegrass, blue-eyed grass, common blue eyedgrass, common blue-eyedgrass, narrowleaf blue-eyed grass",Iridaceae,Sisyrinchium,angustifolium,43240,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Sisyrinchium atlanticum,eastern blue-eyed grass,"eastern blue-eyed grass, eastern blueeyed grass",Iridaceae,Sisyrinchium,atlanticum,43251,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Sisyrinchium fuscatum,coastal plain blue-eyed grass,coastalplain blue-eyed grass,Iridaceae,Sisyrinchium,fuscatum,505244,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Sisyrinchium graminoides,,,Iridaceae,Sisyrinchium,graminoides,521612,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Sisyrinchium montanum,strict blue-eyed grass,"mountain blue eyedgrass, mountain blueeyed grass, strict blue-eyed grass, strict blue-eyed-grass",Iridaceae,Sisyrinchium,montanum,43269,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Sisyrinchium mucronatum,needletip blue-eyed grass,"needle-tip blue-eyed-grass, needletip blue-eyed grass",Iridaceae,Sisyrinchium,mucronatum,43239,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Sisyrinchium spp.,,"blue-eyed grass, blueeyed grass",Iridaceae,Sisyrinchium,,43237,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Sium suave,hemlock waterparsnip,"common waterparsnip, hemlock water-parsnip, hemlock waterparsnip",Apiaceae,Sium,suave,29558,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Smallanthus uvedalia,,,Asteraceae,Smallanthus,uvedalia,38419,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Smallanthus uvedalius,,hairy leafcup,Asteraceae,Smallanthus,uvedalius,505252,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Smilacina racemosa,,,Liliaceae,Smilacina,racemosa,43036,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Smilacina stellata,,,Liliaceae,Smilacina,stellata,43038,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Smilax ecirrata,,"greenbriar, upright carrion-flower, upright carrionflower",Smilacaceae,Smilax,ecirrata,43351,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Smilax glauca,cat greenbrier,cat greenbrier,Smilacaceae,Smilax,glauca,43342,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
Smilax herbacea,smooth carrionflower,"herbaceous greenbriar, smooth carrionflower",Smilacaceae,Smilax,herbacea,43356,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
Smilax hispida,,,Smilacaceae,Smilax,hispida,43343,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
Smilax pulverulenta,downy carrionflower,downy carrionflower,Smilacaceae,Smilax,pulverulenta,505257,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
Smilax rotundifolia,roundleaf greenbrier,"bullbriar, common catbriar, common greenbrier, greenbrier, horsebriar, roundleaf greenbriar, roundleaf greenbrier",Smilacaceae,Smilax,rotundifolia,43346,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Smilax spp.,greenbrier,"Common greenbriar, greenbriar, greenbrier",Smilacaceae,Smilax,,43340,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Smilax tamnoides,bristly greenbrier,bristly greenbrier,Smilacaceae,Smilax,tamnoides,43348,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Smilax walteri,coral greenbrier,coral greenbrier,Smilacaceae,Smilax,walteri,43364,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Solanum americanum,American black nightshade,"American black nightshade, purple nightshade (common), smallflower nightshade",Solanaceae,Solanum,americanum,565523,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Solanum americanum,,,Solanaceae,Solanum,americanum,30416,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Solanum capsicoides,,cockroach berry,Solanaceae,Solanum,capsicoides,505261,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Solanum carolinense,Carolina horsenettle,"Carolina horsenettle, apple of Sodom, bull nettle, devil's tomato, horsenettle, sand briar",Solanaceae,Solanum,carolinense,30413,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Solanum ciliatum,,,Solanaceae,Solanum,ciliatum,30420,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Solanum dulcamara,climbing nightshade,"European bittersweet, bitter nightshade, bittersweet nightshade, blue nightshade, climbing nightshade, fellenwort, woody nightsh",Solanaceae,Solanum,dulcamara,30414,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
Solanum nigrum,black nightshade,"black nightshade, deadly nightshade, garden nightshade",Solanaceae,Solanum,nigrum,565525,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Solanum nigrum,,,Solanaceae,Solanum,nigrum,30448,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Solanum physalifolium,,"ground-cherry nightshade, hairy nightshade, hoe nightshade",Solanaceae,Solanum,physalifolium,505268,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Solanum ptychanthum,,"West Indian nightshade, black nightshade, eastern black nightshade, nightshade",Solanaceae,Solanum,ptychanthum,505270,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Solanum rostratum,,"Colorado bur, Kansas thistle, Mexican thistle, Texas thistle, buffalobur, buffalobur nightshade, horned nightshade",Solanaceae,Solanum,rostratum,30454,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Solanum sarrachoides,,,Solanaceae,Solanum,sarrachoides,30455,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Solidago arguta,,Atlantic goldenrod,Asteraceae,Solidago,arguta,36230,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Solidago bicolor,,white goldenrod,Asteraceae,Solidago,bicolor,36234,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Solidago buckleyi,,Buckley's goldenrod,Asteraceae,Solidago,buckleyi,36237,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Solidago caesia,wreath goldenrod,wreath goldenrod,Asteraceae,Solidago,caesia,36238,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Solidago canadensis,Canada goldenrod,"Canada goldenrod, Canadian goldenrod, common goldenrod",Asteraceae,Solidago,canadensis,36224,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Solidago elliottii,,,Asteraceae,Solidago,elliottii,36250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Solidago flexicaulis,zigzag goldenrod,zigzag goldenrod,Asteraceae,Solidago,flexicaulis,36257,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Solidago gigantea,giant goldenrod,giant goldenrod,Asteraceae,Solidago,gigantea,36259,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Solidago graminifolia,,,Asteraceae,Solidago,graminifolia,521716,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Solidago harrisii,,,Asteraceae,Solidago,harrisii,521718,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Solidago hispida,,hairy goldenrod,Asteraceae,Solidago,hispida,36266,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Solidago juncea,,early goldenrod,Asteraceae,Solidago,juncea,36270,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Solidago latissimifolia,Elliott's goldenrod,Elliott's goldenrod,Asteraceae,Solidago,latissimifolia,505283,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Solidago nemoralis,,"dyersweed goldenrod, gray goldenrod",Asteraceae,Solidago,nemoralis,36281,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Solidago odora,,"anisescented goldenrod, fragrant goldenrod",Asteraceae,Solidago,odora,36284,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Solidago petiolaris,,"downy goldenrod, downy ragged goldenrod",Asteraceae,Solidago,petiolaris,36289,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Solidago puberula,downy goldenrod,downy goldenrod,Asteraceae,Solidago,puberula,36294,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Solidago racemosa,,,Asteraceae,Solidago,racemosa,521764,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Solidago radula,,"rough goldenrod, western rough goldenrod",Asteraceae,Solidago,radula,36295,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Solidago rigida,,,Asteraceae,Solidago,rigida,36297,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Solidago roanensis,,Roan Mountain goldenrod,Asteraceae,Solidago,roanensis,36298,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Solidago rugosa,wrinkleleaf goldenrod,wrinkleleaf goldenrod,Asteraceae,Solidago,rugosa,36299,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Solidago rupestris,,rock goldenrod,Asteraceae,Solidago,rupestris,36302,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Solidago serotina,,,Asteraceae,Solidago,serotina,521773,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Solidago speciosa,,"noble goldenrod, showy goldenrod",Asteraceae,Solidago,speciosa,36310,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Solidago spp.,,"goldenrod, goldenrod species, verges d'or",Asteraceae,Solidago,,36223,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Solidago squarrosa,,stout goldenrod,Asteraceae,Solidago,squarrosa,36314,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Solidago ulmifolia,,elmleaf goldenrod,Asteraceae,Solidago,ulmifolia,36225,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Sonchus arvensis,field sowthistle,"creeping sowthistle, field sow-thistle, field sowthistle, perennial sowthistle, sowthistle",Asteraceae,Sonchus,arvensis,38421,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Sonchus asper,spiny sowthistle,"perennial sowthistle, prickly sowthistle, spiny sowthistle, spiny-leaf sow-thistle",Asteraceae,Sonchus,asper,38424,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Sonchus oleraceus,common sowthistle,"annual sowthistle, common sow-thistle, common sowthistle, pualele, sow thistle, sow-thistle",Asteraceae,Sonchus,oleraceus,38427,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Sophora japonica,Japanese pagoda tree,Japanese pagoda tree,Fabaceae,Sophora,japonica,506288,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Sorbaria sorbifolia,,false spiraea,Rosaceae,Sorbaria,sorbifolia,25310,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
Sorbus americana,American mountain ash,American mountain ash,Rosaceae,Sorbus,americana,25319,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Sorbus arbutifolia,,,Rosaceae,Sorbus,arbutifolia,521816,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Sorbus hybrida,,oakleaf mountain ash,Rosaceae,Sorbus,hybrida,505297,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
Sorbus melanocarpa,,,Rosaceae,Sorbus,melanocarpa,521818,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Sorghastrum nutans,Indiangrass,"Indiangrass, yellow indian-grass",Poaceae,Sorghastrum,nutans,42102,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Sorghum bicolor,sorghum,"black amber, broom-corn, broomcorn, chicken corn, shatter cane, shattercane, sorghum, wild cane",Poaceae,Sorghum,bicolor,42108,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Sorghum halepense,Johnsongrass,"Johnson grass, Johnsongrass, aleppo milletgrass, herbe de Cuba, sorgho d'Alep, sorgo de alepo, zacate Johnson",Poaceae,Sorghum,halepense,42111,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Sorghum vulgare,,,Poaceae,Sorghum,vulgare,521838,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Sparganium americanum,American bur-reed,"American bur-reed, American burreed",Sparganiaceae,Sparganium,americanum,42313,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Sparganium androcladum,branched bur-reed,"branched bur-reed, branched burreed, branching bur-reed",Sparganiaceae,Sparganium,androcladum,42320,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Sparganium erectum,,"branched burreed, exotic bur-reed, simple-stem burr-reed, simplestem bur-reed",Sparganiaceae,Sparganium,erectum,505301,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Sparganium eurycarpum,broadfruit bur-reed,"broad-fruit burr-reed, broadfruit bur-reed, broadfruit burreed, giant burreed",Sparganiaceae,Sparganium,eurycarpum,42316,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Spartina cynosuroides,big cordgrass,big cordgrass,Poaceae,Spartina,cynosuroides,41268,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Spartina pectinata,prairie cordgrass,prairie cordgrass,Poaceae,Spartina,pectinata,41272,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Specularia perfoliata,,,Campanulaceae,Specularia,perfoliata,521856,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Spergula arvensis,,,Caryophyllaceae,Spergula,arvensis,20365,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Spergularia rubra,red sandspurry,"purple sandspurry, red sandspurry",Caryophyllaceae,Spergularia,rubra,20153,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Spermacoce glabra,smooth false buttonweed,"buttonplant, smooth false buttonweed",Rubiaceae,Spermacoce,glabra,35241,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Sphenopholis filiformis,longleaf wedgescale,"longleaf wedgescale, wedgescale",Poaceae,Sphenopholis,filiformis,41280,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Sphenopholis intermedia,,"slender wedgegrass, slender wedgescale",Poaceae,Sphenopholis,intermedia,505324,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Sphenopholis nitida,,shiny wedgescale,Poaceae,Sphenopholis,nitida,41281,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Sphenopholis obtusata,prairie wedgescale,"prairie wedgegrass, prairie wedgescale",Poaceae,Sphenopholis,obtusata,41279,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Sphenopholis pensylvanica,swamp wedgescale,swamp wedgescale,Poaceae,Sphenopholis,pensylvanica,41282,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Spigelia marilandica,,"Indianpink, woodland pinkroot",Loganiaceae,Spigelia,marilandica,505330,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
