Plot_Name,Event_Date,Event_Date_Txt,Event_Year,Unit_Code,Unit_Group,Subunit_Code,Protocol_Name,Panel,Frame,Cycle,Event_ID,numSeedPlots
MONO-0069,5/31/2011 9:56,20110531,2011,MONO,MONO,na,2.0.1,2,Park,2,{4CF6943E-89F8-4BAD-ADB0-C38AEED9B4BD},12
MONO-0069,5/30/2019 0:00,20190530,2019,MONO,MONO,na,,2,Park,4,20190530091903-283559679.985046,12
MONO-0069,6/1/2015 0:00,20150601,2015,MONO,MONO,na,2.2,2,Park,3,{E57A5FB3-6089-4E39-A1BD-CA4240ACF702},12
MONO-0074,6/13/2017 0:00,20170613,2017,MONO,MONO,na,2.3,4,Park,3,{389CBFE5-DE35-4C31-982C-B3DE3EB5FBA3},12
MONO-0074,8/29/2013 0:00,20130829,2013,MONO,MONO,na,2.0.1,4,Park,2,{F52F366C-CE77-445B-B0D4-8A31CE3B6355},12
MONO-0077,7/23/2010 10:28,20100723,2010,MONO,MONO,na,2.0.1,1,Park,2,{ACDD5B3B-5D35-4408-8334-862AB5198199},12
MONO-0077,8/14/2014 0:00,20140814,2014,MONO,MONO,na,2.1,1,Park,3,{8F2C03B5-497A-4A78-93B9-AB81C85B5916},12
MONO-0077,7/10/2018 0:00,20180710,2018,MONO,MONO,na,2.3,1,Park,4,{9773A735-1B0F-4F21-91A6-F4491CC4E0F3},12
MONO-0084,6/19/2015 0:00,20150619,2015,MONO,MONO,na,2.2,2,Park,3,{E8EAEA43-4E75-4AB1-BFA9-30B13D3E2FF3},12
MONO-0084,6/17/2019 12:04,20190617,2019,MONO,MONO,na,,2,Park,4,20190503074440-524868428.707123,12
MONO-0084,6/9/2011 9:13,20110609,2011,MONO,MONO,na,2.0.1,2,Park,2,{46C15695-DB9C-4285-B463-0970D6A10513},12
MONO-0091,6/17/2019 9:59,20190617,2019,MONO,MONO,na,,2,Park,4,20190503074829-468700110.912323,12
MONO-0091,6/19/2015 0:00,20150619,2015,MONO,MONO,na,2.2,2,Park,3,{9BA743C9-7AF8-4D0A-ACB6-4BCFAAFC7C14},12
MONO-0091,6/15/2011 10:04,20110615,2011,MONO,MONO,na,2.0.1,2,Park,2,{B5C2EB99-0C50-4BDB-921D-AB7EE0F3B8B6},12
MONO-0101,8/29/2013 0:00,20130829,2013,MONO,MONO,na,2.0.1,4,Region,2,{475A9B2E-D45E-4E27-B8E2-ECFFEC7A0E0B},12
MONO-0101,6/30/2009 10:41,20090630,2009,MONO,MONO,na,2,4,Region,1,{68A4F581-E45E-4819-B027-97EB4C5CB582},12
MONO-0101,6/7/2017 0:00,20170607,2017,MONO,MONO,na,2.3,4,Region,3,{3F3D5E02-3848-457A-A743-E0EDAE0E4F85},12
MONO-0105,6/7/2017 0:00,20170607,2017,MONO,MONO,na,2.3,4,Park,3,{6E6CE5D0-A144-4247-A8B7-49E9FFD8D595},12
MONO-0105,6/28/2013 0:00,20130628,2013,MONO,MONO,na,2.0.1,4,Park,2,{62908CC4-C752-4AEC-9907-0331B5FB913D},12
MONO-0106,5/23/2016 0:00,20160523,2016,MONO,MONO,na,2.2,3,Region,3,{8FA3FD38-76A9-4C7A-82FF-A4B4D6085F26},12
MONO-0106,7/23/2008 9:40,20080723,2008,MONO,MONO,na,1,3,Region,1,{D24DAC69-CBBA-40D2-ACAD-DCA0720B3E18},12
MONO-0106,5/30/2012 0:00,20120530,2012,MONO,MONO,na,2.0.1,3,Region,2,{141AAFFB-9EE9-4C4E-8C04-13684C59F1BA},12
NACE-0004,4/27/2018 0:00,20180427,2018,NACE,GREE,BAWA,2.3,1,Region,4,{63731FE0-97B0-4694-9BB1-C37D59FD6296},12
NACE-0004,5/28/2010 10:01,20100528,2010,NACE,GREE,BAWA,2.0.1,1,Region,2,{E97CB8D0-97F2-4ECB-B162-1070A939B50E},12
NACE-0004,5/30/2014 0:00,20140530,2014,NACE,GREE,BAWA,2.1,1,Region,3,{8C268309-6B19-4A80-B465-D9F4F031862A},12
NACE-0004,7/17/2006 0:00,20060717,2006,NACE,GREE,BAWA,1,1,Region,1,{D332C46B-A918-431E-95D1-57B99246F7DF},12
NACE-0021,6/19/2019 8:56,20190619,2019,NACE,GREE,BAWA,,2,Region,4,20190503075730-279342055.32074,12
NACE-0021,8/19/2015 0:00,20150819,2015,NACE,GREE,BAWA,2.2,2,Region,3,{041F8122-A270-4807-AB5F-E335AC2984A6},12
NACE-0021,9/8/2011 9:20,20110908,2011,NACE,GREE,BAWA,2.0.1,2,Region,2,{A4C3802A-7C05-40FD-8903-6B2A468B4860},12
NACE-0021,6/27/2007 10:28,20070627,2007,NACE,GREE,BAWA,1,2,Region,1,{8B7C42DF-1D39-41E2-8E7E-8B85ED6F8930},12
NACE-0029,6/22/2012 0:00,20120622,2012,NACE,GREE,BAWA,2.0.1,3,Region,2,{0F2086A6-131A-46B9-8BA8-50CD7FB6B29D},12
NACE-0029,5/3/2016 0:00,20160503,2016,NACE,GREE,BAWA,2.2,3,Region,3,{B808C93C-BC67-42A7-AD04-4ACFB943D824},12
NACE-0029,7/29/2008 9:23,20080729,2008,NACE,GREE,BAWA,1,3,Region,1,{EA612F79-32C5-4FDA-8007-AD8EF9BCD968},12
NACE-0032,6/22/2012 0:00,20120622,2012,NACE,GREE,BAWA,2.0.1,3,Region,2,{EAE7168A-C370-4E1D-AAB7-D13267250EE6},12
NACE-0032,5/3/2016 0:00,20160503,2016,NACE,GREE,BAWA,2.2,3,Region,3,{1F55E3F4-CD92-4481-94A4-0487DD0635DA},12
NACE-0032,7/29/2008 12:31,20080729,2008,NACE,GREE,BAWA,1,3,Region,1,{63DAA891-41E0-416C-B0EA-3ECDEE265CD4},12
NACE-0041,6/10/2013 0:00,20130610,2013,NACE,GREE,BAWA,2.0.1,4,Region,2,{59BE708D-C208-4241-AC9D-57A6A032957A},12
NACE-0041,9/1/2009 9:51,20090901,2009,NACE,GREE,BAWA,2,4,Region,1,{91BAD3AA-6A4D-45C3-B34B-D621384E9F54},12
NACE-0041,6/6/2017 0:00,20170606,2017,NACE,GREE,BAWA,2.3,4,Region,3,{6920242B-3684-4F44-B4B3-99439EA991B6},12
NACE-0045,8/24/2009 10:02,20090824,2009,NACE,GREE,BAWA,2,4,Region,1,{07B7506B-1E38-451C-AB2E-D1979A49AB02},12
NACE-0045,6/10/2013 0:00,20130610,2013,NACE,GREE,BAWA,2.0.1,4,Region,2,{6F7BFE83-E78A-4EB0-ADA5-256F38F69011},12
NACE-0045,6/6/2017 0:00,20170606,2017,NACE,GREE,BAWA,2.3,4,Region,3,{B66BD44A-56DF-4526-AF7E-2318F1BB09D6},12
NACE-0055,6/5/2013 0:00,20130605,2013,NACE,GREE,BAWA,2.0.1,4,Region,2,{7B4F20B7-987A-432D-ACA4-D72F5DD347AF},12
NACE-0055,6/9/2017 0:00,20170609,2017,NACE,GREE,BAWA,2.3,4,Region,3,{101AB312-5CFC-4C08-B034-C43B49859199},12
NACE-0055,9/3/2009 9:51,20090903,2009,NACE,GREE,BAWA,2,4,Region,1,{9FAF6747-D1E4-42C3-AD05-B77B39222936},12
NACE-0080,6/18/2012 0:00,20120618,2012,NACE,GREE,GREE,2.0.1,3,Region,2,{55CD9407-83D9-4BF8-B329-FF1783EEA5FC},12
NACE-0080,5/2/2016 0:00,20160502,2016,NACE,GREE,GREE,2.2,3,Region,3,{00AF2958-0658-4F18-8905-D2C6D9636AE7},12
NACE-0080,6/25/2008 9:41,20080625,2008,NACE,GREE,GREE,1,3,Region,1,{3CD6D0A0-D021-4CE8-B397-1E409F848753},12
NACE-0081,5/26/2015 0:00,20150526,2015,NACE,GREE,GREE,2.2,2,Region,3,{F3FAA82C-0479-4FDB-B1EE-701EA019E76F},12
NACE-0081,6/4/2019 9:00,20190604,2019,NACE,GREE,GREE,,2,Region,4,20190503080449-910964310.16922,12
NACE-0081,6/20/2007 13:12,20070620,2007,NACE,GREE,GREE,1,2,Region,1,{04E1F13E-77A9-4146-ADE5-87AF4BE2A542},12
NACE-0081,8/23/2011 9:01,20110823,2011,NACE,GREE,GREE,2.0.1,2,Region,2,{6C2F1F2E-647A-40C2-A001-209183660224},12
NACE-0084,5/9/2019 9:11,20190509,2019,NACE,GREE,GREE,,2,Region,4,20190503080730-533873081.207275,12
NACE-0084,6/1/2011 11:11,20110601,2011,NACE,GREE,GREE,2.0.1,2,Region,2,{25DB127A-4042-4D70-BAB3-87E5A74183D4},12
NACE-0084,5/5/2015 0:00,20150505,2015,NACE,GREE,GREE,2.2,2,Region,3,{8D8475FD-2963-4505-BFF8-60A55C717784},12
NACE-0086,6/22/2007 10:21,20070622,2007,NACE,GREE,GREE,1,2,Region,1,{C7D93538-66D0-4360-988B-37F50D20FD80},12
NACE-0086,5/26/2015 0:00,20150526,2015,NACE,GREE,GREE,2.2,2,Region,3,{89B75ACA-79B4-4FB2-9597-FC225B023B81},12
NACE-0086,6/14/2011 13:37,20110614,2011,NACE,GREE,GREE,2.0.1,2,Region,2,{DFBD6362-8F67-4AC4-A89C-C0F8D046B153},12
NACE-0086,5/16/2019 8:51,20190516,2019,NACE,GREE,GREE,,2,Region,4,20190503081157-15703916.5496826,12
NACE-0087,7/18/2006 0:00,20060718,2006,NACE,GREE,GREE,1,1,Region,1,{7716C403-091B-452A-ACEC-0E0D1FC5F5F5},12
NACE-0087,6/22/2010 10:05,20100622,2010,NACE,GREE,GREE,2.0.1,1,Region,2,{930C2CC9-FD33-435C-8F44-429E74A3A8CB},12
NACE-0087,5/29/2014 0:00,20140529,2014,NACE,GREE,GREE,2.1,1,Region,3,{AF667963-AF1F-4D20-A411-9C8035E6BEB1},12
NACE-0087,5/22/2018 0:00,20180522,2018,NACE,GREE,GREE,2.3,1,Region,4,{061B81E4-D349-49C2-BB82-47A1F6739BE0},12
NACE-0094,5/5/2015 0:00,20150505,2015,NACE,GREE,GREE,2.2,2,Region,3,{70A90921-011B-448A-95C9-BD5A8A6741C9},12
NACE-0094,6/21/2007 11:18,20070621,2007,NACE,GREE,GREE,1,2,Region,1,{16E62E62-78CD-4B68-B6FB-EAC1B8AA0FE9},12
NACE-0094,8/23/2011 12:02,20110823,2011,NACE,GREE,GREE,2.0.1,2,Region,2,{1D56C366-4D43-4BB4-AD2A-03B4BC640393},12
NACE-0094,5/9/2019 11:19,20190509,2019,NACE,GREE,GREE,,2,Region,4,20190503081302-103022634.983063,12
NACE-0097,6/5/2013 0:00,20130605,2013,NACE,GREE,BAWA,2.0.1,4,Region,2,{D5E48464-7A7B-40E1-9BAB-3A99C6E92244},12
NACE-0097,9/4/2009 9:27,20090904,2009,NACE,GREE,BAWA,2,4,Region,1,{3347A24F-D2D7-40B5-B2E6-9EA4494A763F},12
NACE-0097,6/21/2017 0:00,20170621,2017,NACE,GREE,BAWA,2.3,4,Region,3,{9B059FE3-58DB-4D68-B3D5-4091CFAEB9C6},12
NACE-0107,5/2/2016 0:00,20160502,2016,NACE,GREE,GREE,2.2,3,Region,3,{EE74FAD0-6D4C-4F0C-8B6E-A200E78AACBE},12
NACE-0107,6/25/2008 13:36,20080625,2008,NACE,GREE,GREE,1,3,Region,1,{869F545F-52EE-4A40-897E-165FB6ED9D3F},12
NACE-0107,6/18/2012 0:00,20120618,2012,NACE,GREE,GREE,2.0.1,3,Region,2,{C1A5BF3D-74AA-4736-96F3-943ECE173686},12
NACE-0118,5/16/2019 11:56,20190516,2019,NACE,GREE,GREE,,2,Region,4,20190503081446-382010698.318481,12
NACE-0118,6/14/2011 9:22,20110614,2011,NACE,GREE,GREE,2.0.1,2,Region,2,{AAAA5A54-A8D3-4135-835B-5564361B4E02},12
NACE-0118,5/11/2015 0:00,20150511,2015,NACE,GREE,GREE,2.2,2,Region,3,{96C6B4D2-9E06-416E-BDD6-0F56EA217604},12
NACE-0131,6/21/2010 9:34,20100621,2010,NACE,GREE,GREE,2.0.1,1,Region,2,{39F04D56-331A-402C-8D4F-D79FE4CBA4DF},12
NACE-0131,6/5/2014 0:00,20140605,2014,NACE,GREE,GREE,2.1,1,Region,3,{7F115130-7A6B-46B8-99D1-E205757B387C},12
NACE-0131,5/22/2018 0:00,20180522,2018,NACE,GREE,GREE,2.3,1,Region,4,{2777A240-CC05-434E-A446-2069389F917E},12
NACE-0131,7/28/2006 0:00,20060728,2006,NACE,GREE,GREE,1,1,Region,1,{2DC4AAC2-E149-4AAE-9100-7A430AF79875},12
NACE-0145,8/4/2008 10:47,20080804,2008,NACE,GREE,BAWA,1,3,Region,1,{9912ECA8-3B32-44F9-AD39-F7F556ABB416},12
NACE-0145,6/19/2012 0:00,20120619,2012,NACE,GREE,BAWA,2.0.1,3,Region,2,{45D1CFF3-BA1B-44B0-B216-342780E21B06},12
NACE-0145,5/4/2016 0:00,20160504,2016,NACE,GREE,BAWA,2.2,3,Region,3,{C6943FC5-0453-4EB1-A614-70CE896D06B6},12
NACE-0167,9/2/2009 10:08,20090902,2009,NACE,GREE,BAWA,2,4,Region,1,{5D6D217C-7613-4718-AC6A-4E0119B48E30},12
NACE-0167,5/30/2017 0:00,20170530,2017,NACE,GREE,BAWA,2.3,4,Region,3,{8780FDB8-BFEE-4C9F-8198-F8A31228E23C},12
NACE-0167,6/4/2013 0:00,20130604,2013,NACE,GREE,BAWA,2.0.1,4,Region,2,{CE4FD43B-97B4-42E3-9BE6-2413503E1D7A},12
NACE-0174,8/30/2010 9:11,20100830,2010,NACE,NACE,KEPA,2.0.1,1,Region,2,{DF3F14DB-1494-46FD-83C6-55E6F2659002},12
NACE-0174,5/21/2018 0:00,20180521,2018,NACE,NACE,KEPA,2.3,1,Region,4,{D94590FE-C0CC-4BEA-A4DE-CA3B064C5B48},12
NACE-0174,6/2/2014 0:00,20140602,2014,NACE,NACE,KEPA,2.1,1,Region,3,{103776C5-8448-4F02-8A6B-A4705D6F2355},12
NACE-0174,9/26/2006 0:00,20060926,2006,NACE,NACE,KEPA,1,1,Region,1,{F339CE0B-1A0B-4A0D-80BA-5774B98E3950},12
NACE-0233,8/18/2010 9:51,20100818,2010,NACE,NACE,ANAC,2.0.1,1,Region,2,{7E281B3E-5019-416F-8686-6F3E98D14A2A},12
NACE-0233,6/10/2014 0:00,20140610,2014,NACE,NACE,ANAC,2.1,1,Region,3,{1DCA0C23-635E-4A30-89CF-2C4442298D42},12
NACE-0233,5/21/2018 0:00,20180521,2018,NACE,NACE,ANAC,2.3,1,Region,4,{77BA7845-1272-41BC-9C3C-A827F0676B4D},12
NACE-0233,9/21/2006 0:00,20060921,2006,NACE,NACE,ANAC,1,1,Region,1,{BB1AF2DC-6D7F-4737-9825-3786539D6B3A},12
NACE-0245,6/2/2014 0:00,20140602,2014,NACE,NACE,FODU,2.1,1,Region,3,{59431B30-A5A2-4C68-9873-181A5DAFEDE7},12
NACE-0245,7/13/2006 10:15,20060713,2006,NACE,NACE,FODU,1,1,Region,1,{0208AC52-BBF3-4FC0-B60C-826FC8916946},12
NACE-0245,4/27/2018 0:00,20180427,2018,NACE,NACE,FODU,2.3,1,Region,4,{7CB9644E-7193-45D2-9AF0-49A3CF109544},12
NACE-0245,5/27/2010 9:33,20100527,2010,NACE,NACE,FODU,2.0.1,1,Region,2,{DBEDCED5-A29A-4943-8ACC-2CAD6D24D076},12
NACE-0267,6/18/2007 12:00,20070618,2007,NACE,NACE,FODU,1,2,Region,1,{1FA12C9D-7009-49BA-9B3B-99156645DF2F},12
NACE-0267,5/20/2015 0:00,20150520,2015,NACE,NACE,FODU,2.2,2,Region,3,{08782731-A098-4C68-8606-AC29365A079C},12
NACE-0267,6/13/2019 8:36,20190613,2019,NACE,NACE,FODU,,2,Region,4,20190503081647-160441517.829895,12
NACE-0267,9/7/2011 9:21,20110907,2011,NACE,NACE,FODU,2.0.1,2,Region,2,{C7CE6E1B-8B5B-43BA-986E-8E6C3998A031},12
NACE-0269,6/22/2009 8:59,20090622,2009,NACE,NACE,FODU,2,4,Region,1,{D68F75CE-0A9A-46E3-AF9C-70DED315CF55},12
NACE-0269,6/27/2017 0:00,20170627,2017,NACE,NACE,FODU,2.3,4,Region,3,{C99DDFD4-C1D7-4E03-BF40-18ADBF7383B6},12
NACE-0269,6/6/2013 0:00,20130606,2013,NACE,NACE,FODU,2.0.1,4,Region,2,{B110114E-FB55-4AA9-BDB2-743852542DDA},12
NACE-0282,5/27/2011 9:43,20110527,2011,NACE,NACE,FOCI,2.0.1,2,Region,2,{5BDB7DA0-D46F-4C6B-B17D-990D9F83BF52},12
NACE-0282,6/13/2019 11:11,20190613,2019,NACE,NACE,FOCI,,2,Region,4,20190503081748-646587133.407593,12
NACE-0282,5/20/2015 0:00,20150520,2015,NACE,NACE,FOCI,2.2,2,Region,3,{39448F0E-6227-40D0-8D15-69574CDFAC2B},12
NACE-0282,6/19/2007 9:26,20070619,2007,NACE,NACE,FOCI,1,2,Region,1,{0B3AB1B9-AE48-404D-B438-7E5A48D4B166},12
NACE-0296,6/3/2016 0:00,20160603,2016,NACE,NACE,FOCI,2.2,3,Region,3,{7007ADC0-7498-4581-BB94-EFACD3E4C02C},12
NACE-0296,8/2/2012 0:00,20120802,2012,NACE,NACE,FOCI,2.0.1,3,Region,2,{C4A0AB64-8C96-4158-A530-1D672DF5BCF8},12
NACE-0296,8/28/2008 11:38,20080828,2008,NACE,NACE,FOCI,1,3,Region,1,{97D7746A-D338-4576-B71C-FB47C1EB8B58},12
NACE-0304,6/12/2013 0:00,20130612,2013,NACE,NACE,SHEP,2.0.1,4,Region,2,{29934785-81B7-4074-86F6-FAB2FEDA0E7A},12
NACE-0304,6/26/2017 0:00,20170626,2017,NACE,NACE,SHEP,2.3,4,Region,3,{E498D165-ED82-4CAF-815D-9650AF2CE35C},12
NACE-0304,6/22/2009 13:05,20090622,2009,NACE,NACE,SHEP,2,4,Region,1,{69EC86A1-073C-41CF-A2C7-319805108469},12
NACE-0310,7/16/2012 0:00,20120716,2012,NACE,NACE,SUIT,2.0.1,3,Region,2,{A8A081F2-C642-446B-91B6-5880EE0B058C},12
NACE-0310,5/5/2016 0:00,20160505,2016,NACE,NACE,SUIT,2.2,3,Region,3,{79F7B91D-6BBF-4475-8170-A4D58C42699C},12
NACE-0310,8/8/2008 10:11,20080808,2008,NACE,NACE,SUIT,1,3,Region,1,{21E1675C-6AAC-4E52-A980-FB53BFC89C72},12
NACE-0337,6/19/2007 13:47,20070619,2007,NACE,NACE,SUIT,1,2,Region,1,{8F6F059E-96D4-4D51-89B5-46312CECC0C6},12
NACE-0337,6/25/2019 0:00,20190625,2019,NACE,NACE,SUIT,,2,Region,4,20190625105423-756092607.975006,12
NACE-0337,6/22/2011 9:30,20110622,2011,NACE,NACE,SUIT,2.0.1,2,Region,2,{80362729-E46C-4A63-9159-7C83657B98EA},12
NACE-0337,5/19/2015 0:00,20150519,2015,NACE,NACE,SUIT,2.2,2,Region,3,{EE936FFD-87D2-4B9E-A8BB-4FFC11789664},12
NACE-0341,5/17/2019 0:00,20190517,2019,NACE,NACE,SHEP,,2,Region,4,20190517093048-533424019.813538,12
NACE-0341,6/15/2007 9:19,20070615,2007,NACE,NACE,SHEP,1,2,Region,1,{46C162CD-B30E-41B1-8000-08E51A519BDD},12
NACE-0341,5/14/2015 0:00,20150514,2015,NACE,NACE,SHEP,2.2,2,Region,3,{7A8A0DBF-8BB6-450B-96B0-7CD92E16CFB4},12
NACE-0341,9/19/2011 10:23,20110919,2011,NACE,NACE,SHEP,2.0.1,2,Region,2,{CF1AAD71-0713-4E8D-86C2-8F13D251C0F7},12
NACE-0344,6/27/2017 0:00,20170627,2017,NACE,NACE,BAEA,2.3,4,Region,3,{8E8C5C52-7C07-4130-B07A-6C66A916474E},12
NACE-0344,6/24/2009 9:55,20090624,2009,NACE,NACE,BAEA,2,4,Region,1,{622CA250-6B57-4354-B490-31D02D4DB153},12
NACE-0344,6/6/2013 0:00,20130606,2013,NACE,NACE,BAEA,2.0.1,4,Region,2,{65BE9FEB-10D0-4BD6-BFE5-B1E3FED2A880},12
NACE-0350,7/16/2012 0:00,20120716,2012,NACE,NACE,OXHI,2.0.1,3,Region,2,{744FD73D-7FA6-486E-9FC3-6DAEE90E893B},12
NACE-0350,8/8/2008 13:31,20080808,2008,NACE,NACE,OXHI,1,3,Region,1,{F604DFDC-ABF4-4811-B190-55B196C8DAAC},12
NACE-0350,5/5/2016 0:00,20160505,2016,NACE,NACE,OXHI,2.2,3,Region,3,{3445252E-3CA5-447E-A893-F0D3BE2DEED4},12
NACE-0398,7/2/2015 0:00,20150702,2015,NACE,PISC,FOWA,2.2,2,Region,3,{A5183668-F7C0-49C8-9F15-710270603F3F},12
NACE-0398,6/29/2007 9:16,20070629,2007,NACE,PISC,FOWA,1,2,Region,1,{1FED674A-AC13-4E37-9B4D-F0CB657AAEE2},12
NACE-0398,5/23/2019 0:00,20190523,2019,NACE,PISC,FOWA,,2,Region,4,20190523124523-410631656.646729,12
NACE-0398,6/21/2011 11:21,20110621,2011,NACE,PISC,FOWA,2.0.1,2,Region,2,{409CA55B-487E-455F-9462-5E211A151350},12
NACE-0399,7/1/2010 9:42,20100701,2010,NACE,PISC,FOWA,2.0.1,1,Region,2,{E81B5C77-C1F5-4005-A31C-A43699C0F66E},12
NACE-0399,8/13/2014 0:00,20140813,2014,NACE,PISC,FOWA,2.1,1,Region,3,{C5A378C9-48AD-49CB-B54C-7457F53B1D2E},12
NACE-0399,8/9/2006 0:00,20060809,2006,NACE,PISC,FOWA,1,1,Region,1,{6E4D5AC2-D815-4B88-B6D4-B1E834A79502},12
NACE-0399,7/27/2018 0:00,20180727,2018,NACE,PISC,FOWA,2.3,1,Region,4,{363C4F98-BAC5-4957-962F-D46BE9B9C53A},12
NACE-0432,6/20/2017 0:00,20170620,2017,NACE,PISC,PISC,2.3,4,Region,3,{7CAE00DB-0BA0-4ABA-A5AA-9F0A99C63B38},12
NACE-0432,8/31/2009 9:32,20090831,2009,NACE,PISC,PISC,2,4,Region,1,{E20357F3-2E07-4180-B205-CFD0D6C96BB3},12
NACE-0432,6/18/2013 0:00,20130618,2013,NACE,PISC,PISC,2.0.1,4,Region,2,{9369961A-39E3-4197-AD8F-3D02EE3F1B89},12
NACE-0453,7/14/2008 10:57,20080714,2008,NACE,PISC,PISC,1,3,Region,1,{ABFE49BD-37DB-4BFB-B81C-DC3896EB35D0},12
NACE-0453,7/11/2012 0:00,20120711,2012,NACE,PISC,PISC,2.0.1,3,Region,2,{9C6FF0BD-153C-46FC-9B39-BB4B4417579E},12
NACE-0453,8/26/2016 0:00,20160826,2016,NACE,PISC,PISC,2.2,3,Region,3,{FBC46593-CE25-4DE6-B73D-05C8B5A4D6A5},12
NACE-0468,7/1/2010 13:39,20100701,2010,NACE,PISC,PISC,2.0.1,1,Region,2,{D75E153E-C3F9-4970-AF35-93EEF64FB8AF},12
NACE-0468,7/11/2018 0:00,20180711,2018,NACE,PISC,PISC,2.3,1,Region,4,{C3DBF49A-6A30-4F5C-9F5E-0CFAA9C6C0E5},12
NACE-0468,10/16/2006 0:00,20061016,2006,NACE,PISC,PISC,1,1,Region,1,{FC0FFDCB-7C75-4CF5-98C6-B2041BFEEA26},12
NACE-0468,6/3/2014 0:00,20140603,2014,NACE,PISC,PISC,2.1,1,Region,3,{527847D8-A998-4787-93AD-CAFFD0E435B2},12
NACE-0477,6/14/2019 0:00,20190614,2019,NACE,PISC,PISC,,2,Region,4,20190614094139-583359003.067017,12
NACE-0477,6/28/2007 10:25,20070628,2007,NACE,PISC,PISC,1,2,Region,1,{D5628232-7399-4D13-A413-E0E3550AE50B},12
NACE-0477,9/28/2011 9:58,20110928,2011,NACE,PISC,PISC,2.0.1,2,Region,2,{9EC905EB-F62D-4DD6-8826-B8DF753E22E2},12
NACE-0477,9/3/2015 0:00,20150903,2015,NACE,PISC,PISC,2.2,2,Region,3,{A3723580-BA93-4818-93CA-EB9607489106},12
NACE-0487,5/23/2019 9:19,20190523,2019,NACE,PISC,PISC,,2,Region,4,20190503081953-186013519.763947,12
NACE-0487,5/13/2015 0:00,20150513,2015,NACE,PISC,PISC,2.2,2,Region,3,{3A2B5FB3-358E-4413-BCFF-65FE93261D50},12
NACE-0487,7/2/2007 0:00,20070702,2007,NACE,PISC,PISC,1,2,Region,1,{12B4984B-535A-4567-83E6-0A2F2991AE6B},12
NACE-0487,9/27/2011 9:08,20110927,2011,NACE,PISC,PISC,2.0.1,2,Region,2,{4B807767-45B6-4F19-875B-201F5E985FA3},12
NACE-0490,6/29/2006 10:15,20060629,2006,NACE,PISC,PISC,1,1,Region,1,{9E52556E-EFCE-4D48-B913-AE54260663D2},12
NACE-0490,5/17/2018 0:00,20180517,2018,NACE,PISC,PISC,2.3,1,Region,4,{55F50DDC-1C16-47EC-BC33-1B4B1DD96659},12
NACE-0491,8/9/2006 0:00,20060809,2006,NACE,PISC,PISC,1,1,Region,1,{CB75FCBA-9AEF-4CE1-B0D7-BF3572159EE2},12
NACE-0491,7/11/2018 0:00,20180711,2018,NACE,PISC,PISC,2.3,1,Region,4,{1E770ABD-6798-4378-9971-D121D02F49C3},12
NACE-0491,7/14/2014 0:00,20140714,2014,NACE,PISC,PISC,2.1,1,Region,3,{DC3EBF27-40B7-45B3-8F49-BC7776767464},12
NACE-0491,7/26/2010 11:17,20100726,2010,NACE,PISC,PISC,2.0.1,1,Region,2,{50D500D5-2990-4BEF-B7EA-F9FD25F4A80A},12
NACE-0493,6/17/2009 10:12,20090617,2009,NACE,PISC,PISC,2,4,Region,1,{EE958E66-29CA-4F06-9214-00EC4433E807},12
NACE-0493,5/23/2017 0:00,20170523,2017,NACE,PISC,PISC,2.3,4,Region,3,{84EB5C62-A5F9-4AF3-B7E4-A5BEA23DE22A},0
NACE-0493,5/30/2013 0:00,20130530,2013,NACE,PISC,PISC,2.0.1,4,Region,2,{69CE4C00-404E-467E-ACFC-9B2DAD8DD49A},12
NACE-0586,6/17/2009 13:14,20090617,2009,NACE,PISC,PISC,2,4,Region,1,{C9BF83D2-954F-42DA-BA75-D9E17BA3744F},12
NACE-0586,5/30/2013 0:00,20130530,2013,NACE,PISC,PISC,2.0.1,4,Region,2,{CE37E4C8-B087-4F3D-AEE5-E41098DB4759},12
NACE-0586,5/22/2017 0:00,20170522,2017,NACE,PISC,PISC,2.3,4,Region,3,{768CB34A-A717-4483-8BC8-668E415D72A9},12
NACE-0619,9/8/2008 13:06,20080908,2008,NACE,PISC,PISC,1,3,Region,1,{C5240A2C-8BDB-47FA-93C0-DD18A657E577},12
NACE-0619,5/12/2016 0:00,20160512,2016,NACE,PISC,PISC,2.2,3,Region,3,{D0181550-4C5E-4C1E-9FDA-42DD715741DF},12
NACE-0619,7/24/2012 0:00,20120724,2012,NACE,PISC,PISC,2.0.1,3,Region,2,{73C19403-8556-431A-9955-CA0B68D0E02C},12
NACE-0621,5/22/2019 13:02,20190522,2019,NACE,PISC,PISC,,2,Region,4,20190503082126-289665043.354034,12
NACE-0621,5/12/2015 0:00,20150512,2015,NACE,PISC,PISC,2.2,2,Region,3,{44E95C71-A12F-40A1-8134-802BB2300B3F},12
NACE-0621,6/29/2007 12:09,20070629,2007,NACE,PISC,PISC,1,2,Region,1,{C62F21FE-E69B-4CDC-AC72-02B19680A78A},12
NACE-0621,6/17/2011 9:38,20110617,2011,NACE,PISC,PISC,2.0.1,2,Region,2,{C499ADA8-91EB-457B-A637-BC3E88A6B3BF},12
NACE-0623,9/13/2011 9:55,20110913,2011,NACE,PISC,PISC,2.0.1,2,Region,2,{F03F6965-0559-4B77-84B1-7203437B6AE7},12
NACE-0623,6/26/2007 10:30,20070626,2007,NACE,PISC,PISC,1,2,Region,1,{3AA533D2-F856-449E-B2F4-26B624DB89D8},12
