Plot_Name,Unit_Code,Unit_Group,Subunit_Code,Cycle,Panel,Frame,Sample_Year,Date,Tag,TSN,TaxonCode,Latin_Name,StemsLive,SumLiveBasalArea_cm2,Equiv_Live_DBH_cm,Status,Habit,Browsed,Browsable
FONE-014,FONE,FONE,na,2,5,ERMN,2011,20110801,NA,28728,24,Acer rubrum,1,33.18315,6.5,Alive Standing,Tree,na,na
FONE-014,FONE,FONE,na,2,5,ERMN,2011,20110801,NA,28728,24,Acer rubrum,1,38.4846,7,Alive Standing,Tree,na,na
FONE-014,FONE,FONE,na,2,5,ERMN,2011,20110801,NA,28728,24,Acer rubrum,1,63.6174,9,Alive Standing,Tree,na,na
FONE-014,FONE,FONE,na,2,5,ERMN,2011,20110801,NA,19462,2156,Fagus grandifolia,1,9.62115,3.5,Alive Standing,Tree,na,na
FONE-014,FONE,FONE,na,2,5,ERMN,2011,20110801,NA,19511,3606,Ostrya virginiana,1,38.4846,7,Alive Standing,Tree,na,na
FONE-014,FONE,FONE,na,2,5,ERMN,2011,20110801,NA,24764,4200,Prunus serotina,1,28.2744,6,Alive Standing,Tree,na,na
FONE-014,FONE,FONE,na,3,9,ERMN,2015,20150715,NA,28728,24,Acer rubrum,1,0.7854,1,Alive Standing,Tree,na,na
FONE-014,FONE,FONE,na,3,9,ERMN,2015,20150715,NA,28728,24,Acer rubrum,1,12.5664,4,Alive Standing,Tree,na,na
FONE-014,FONE,FONE,na,3,9,ERMN,2015,20150715,NA,28728,24,Acer rubrum,1,33.18315,6.5,Alive Standing,Tree,na,na
FONE-014,FONE,FONE,na,3,9,ERMN,2015,20150715,NA,28728,24,Acer rubrum,1,44.17875,7.5,Alive Standing,Tree,na,na
FONE-014,FONE,FONE,na,3,9,ERMN,2015,20150715,NA,28728,24,Acer rubrum,1,44.17875,7.5,Alive Standing,Tree,na,na
FONE-014,FONE,FONE,na,3,9,ERMN,2015,20150715,NA,19462,2156,Fagus grandifolia,1,9.62115,3.5,Alive Standing,Tree,na,na
FONE-014,FONE,FONE,na,4,13,ERMN,2019,20190722,NA,28728,24,Acer rubrum,1,0.7854,1,Alive Standing,Tree,na,na
FONE-014,FONE,FONE,na,4,13,ERMN,2019,20190722,NA,28728,24,Acer rubrum,1,12.5664,4,Alive Standing,Tree,na,na
FONE-014,FONE,FONE,na,4,13,ERMN,2019,20190722,NA,28728,24,Acer rubrum,1,33.18315,6.5,Alive Standing,Tree,na,na
FONE-014,FONE,FONE,na,4,13,ERMN,2019,20190722,NA,28728,24,Acer rubrum,1,50.2656,8,Alive Standing,Tree,na,na
FONE-014,FONE,FONE,na,4,13,ERMN,2019,20190722,NA,19462,2156,Fagus grandifolia,1,15.90435,4.5,Alive Standing,Tree,na,na
FONE-014,FONE,FONE,na,4,13,ERMN,2019,20190722,NA,19511,3606,Ostrya virginiana,1,56.74515,8.5,Alive Standing,Tree,na,na
FONE-018,FONE,FONE,na,1,4,ERMN,2010,20100712,NA,19504,1068,Carpinus caroliniana,1,3.1416,2,Alive Standing,Tree,na,na
FONE-018,FONE,FONE,na,1,4,ERMN,2010,20100712,NA,19504,1068,Carpinus caroliniana,1,4.90875,2.5,Alive Standing,Tree,na,na
FONE-018,FONE,FONE,na,1,4,ERMN,2010,20100712,NA,19504,1068,Carpinus caroliniana,1,4.90875,2.5,Alive Standing,Tree,na,na
FONE-018,FONE,FONE,na,1,4,ERMN,2010,20100712,NA,24539,1459,Crataegus sp.,1,0.7854,1,Alive Standing,Tree,na,na
FONE-018,FONE,FONE,na,1,4,ERMN,2010,20100712,NA,24539,1459,Crataegus sp.,1,0.7854,1,Alive Standing,Tree,na,na
FONE-018,FONE,FONE,na,1,4,ERMN,2010,20100712,NA,24539,1459,Crataegus sp.,1,0.7854,1,Alive Standing,Tree,na,na
FONE-018,FONE,FONE,na,1,4,ERMN,2010,20100712,NA,24539,1459,Crataegus sp.,1,1.76715,1.5,Alive Standing,Tree,na,na
FONE-018,FONE,FONE,na,1,4,ERMN,2010,20100712,NA,24539,1459,Crataegus sp.,1,1.76715,1.5,Alive Standing,Tree,na,na
FONE-018,FONE,FONE,na,1,4,ERMN,2010,20100712,NA,24539,1459,Crataegus sp.,1,3.1416,2,Alive Standing,Tree,na,na
FONE-018,FONE,FONE,na,1,4,ERMN,2010,20100712,NA,24539,1459,Crataegus sp.,1,3.1416,2,Alive Standing,Tree,na,na
FONE-018,FONE,FONE,na,1,4,ERMN,2010,20100712,NA,24539,1459,Crataegus sp.,1,3.1416,2,Alive Standing,Tree,na,na
FONE-018,FONE,FONE,na,1,4,ERMN,2010,20100712,NA,24539,1459,Crataegus sp.,1,3.1416,2,Alive Standing,Tree,na,na
FONE-018,FONE,FONE,na,1,4,ERMN,2010,20100712,NA,24539,1459,Crataegus sp.,1,3.1416,2,Alive Standing,Tree,na,na
FONE-018,FONE,FONE,na,1,4,ERMN,2010,20100712,NA,24539,1459,Crataegus sp.,1,4.90875,2.5,Alive Standing,Tree,na,na
FONE-018,FONE,FONE,na,1,4,ERMN,2010,20100712,NA,24539,1459,Crataegus sp.,1,4.90875,2.5,Alive Standing,Tree,na,na
FONE-018,FONE,FONE,na,1,4,ERMN,2010,20100712,NA,24539,1459,Crataegus sp.,1,7.0686,3,Alive Standing,Tree,na,na
FONE-018,FONE,FONE,na,1,4,ERMN,2010,20100712,NA,24539,1459,Crataegus sp.,1,19.635,5,Alive Standing,Tree,na,na
FONE-018,FONE,FONE,na,2,8,ERMN,2014,20140714,NA,24539,1459,Crataegus sp.,1,0.7854,1,Alive Standing,Tree,na,na
FONE-018,FONE,FONE,na,2,8,ERMN,2014,20140714,NA,24539,1459,Crataegus sp.,1,1.76715,1.5,Alive Standing,Tree,na,na
FONE-018,FONE,FONE,na,2,8,ERMN,2014,20140714,NA,24539,1459,Crataegus sp.,1,3.1416,2,Alive Standing,Tree,na,na
FONE-018,FONE,FONE,na,2,8,ERMN,2014,20140714,NA,24539,1459,Crataegus sp.,1,3.1416,2,Alive Standing,Tree,na,na
FONE-018,FONE,FONE,na,2,8,ERMN,2014,20140714,NA,24539,1459,Crataegus sp.,1,3.1416,2,Alive Standing,Tree,na,na
FONE-018,FONE,FONE,na,2,8,ERMN,2014,20140714,NA,24539,1459,Crataegus sp.,1,3.1416,2,Alive Standing,Tree,na,na
FONE-018,FONE,FONE,na,2,8,ERMN,2014,20140714,NA,24539,1459,Crataegus sp.,1,3.1416,2,Alive Standing,Tree,na,na
FONE-018,FONE,FONE,na,2,8,ERMN,2014,20140714,NA,24539,1459,Crataegus sp.,1,3.1416,2,Alive Standing,Tree,na,na
FONE-018,FONE,FONE,na,2,8,ERMN,2014,20140714,NA,24539,1459,Crataegus sp.,1,4.90875,2.5,Alive Standing,Tree,na,na
FONE-018,FONE,FONE,na,2,8,ERMN,2014,20140714,NA,24539,1459,Crataegus sp.,1,4.90875,2.5,Alive Standing,Tree,na,na
FONE-018,FONE,FONE,na,2,8,ERMN,2014,20140714,NA,24539,1459,Crataegus sp.,1,4.90875,2.5,Alive Standing,Tree,na,na
FONE-018,FONE,FONE,na,2,8,ERMN,2014,20140714,NA,24539,1459,Crataegus sp.,1,7.0686,3,Alive Standing,Tree,na,na
FONE-018,FONE,FONE,na,2,8,ERMN,2014,20140714,NA,24539,1459,Crataegus sp.,1,23.75835,5.5,Alive Standing,Tree,na,na
FONE-018,FONE,FONE,na,3,12,ERMN,2018,20180716,NA,19504,1068,Carpinus caroliniana,1,1.76715,1.5,Alive Standing,Tree,na,na
FONE-018,FONE,FONE,na,3,12,ERMN,2018,20180716,NA,19504,1068,Carpinus caroliniana,1,4.90875,2.5,Alive Standing,Tree,na,na
FONE-018,FONE,FONE,na,3,12,ERMN,2018,20180716,NA,24539,1459,Crataegus sp.,1,0.7854,1,Alive Standing,Tree,na,na
FONE-018,FONE,FONE,na,3,12,ERMN,2018,20180716,NA,24539,1459,Crataegus sp.,1,3.1416,2,Alive Standing,Tree,na,na
FONE-018,FONE,FONE,na,3,12,ERMN,2018,20180716,NA,24539,1459,Crataegus sp.,1,3.1416,2,Alive Standing,Tree,na,na
FONE-018,FONE,FONE,na,3,12,ERMN,2018,20180716,NA,24539,1459,Crataegus sp.,1,3.1416,2,Alive Standing,Tree,na,na
FONE-018,FONE,FONE,na,3,12,ERMN,2018,20180716,NA,24539,1459,Crataegus sp.,1,4.90875,2.5,Alive Standing,Tree,na,na
FONE-018,FONE,FONE,na,3,12,ERMN,2018,20180716,NA,24539,1459,Crataegus sp.,1,4.90875,2.5,Alive Standing,Tree,na,na
FONE-018,FONE,FONE,na,3,12,ERMN,2018,20180716,NA,24539,1459,Crataegus sp.,1,4.90875,2.5,Alive Standing,Tree,na,na
FONE-018,FONE,FONE,na,3,12,ERMN,2018,20180716,NA,24539,1459,Crataegus sp.,1,7.0686,3,Alive Standing,Tree,na,na
FONE-018,FONE,FONE,na,3,12,ERMN,2018,20180716,NA,19462,2156,Fagus grandifolia,1,1.76715,1.5,Alive Standing,Tree,na,na
FONE-024,FONE,FONE,na,1,3,ERMN,2009,20090714,NA,24762,4176,Prunus sp.,1,9.62115,3.5,Alive Standing,Tree,na,na
FONE-024,FONE,FONE,na,2,7,ERMN,2013,20130717,NA,1.12,6005,Unknown Tree,1,15.90435,4.5,Alive Standing,Tree,na,na
FONE-027,FONE,FONE,na,1,3,ERMN,2009,20090713,NA,18071,3210,Magnolia acuminata,1,15.90435,4.5,Alive Standing,Tree,na,na
FONE-027,FONE,FONE,na,2,7,ERMN,2013,20130715,NA,18073,3211,Magnolia fraseri,1,19.635,5,Alive Standing,Tree,na,na
FONE-028,FONE,FONE,na,2,5,ERMN,2011,20110801,NA,28728,24,Acer rubrum,1,9.62115,3.5,Alive Standing,Tree,na,na
FONE-028,FONE,FONE,na,2,5,ERMN,2011,20110801,NA,28728,24,Acer rubrum,1,15.90435,4.5,Alive Standing,Tree,na,na
FONE-028,FONE,FONE,na,2,5,ERMN,2011,20110801,NA,28728,24,Acer rubrum,1,50.2656,8,Alive Standing,Tree,na,na
FONE-028,FONE,FONE,na,3,9,ERMN,2015,20150715,NA,28728,24,Acer rubrum,1,12.5664,4,Alive Standing,Tree,na,na
FONE-028,FONE,FONE,na,3,9,ERMN,2015,20150715,NA,28728,24,Acer rubrum,1,15.90435,4.5,Alive Standing,Tree,na,na
FONE-028,FONE,FONE,na,3,9,ERMN,2015,20150715,NA,28728,24,Acer rubrum,1,56.74515,8.5,Alive Standing,Tree,na,na
FONE-028,FONE,FONE,na,4,13,ERMN,2019,20190724,NA,28728,24,Acer rubrum,1,9.62115,3.5,Alive Standing,Tree,na,na
FONE-028,FONE,FONE,na,4,13,ERMN,2019,20190724,NA,28728,24,Acer rubrum,1,15.90435,4.5,Alive Standing,Tree,na,na
FONE-028,FONE,FONE,na,4,13,ERMN,2019,20190724,NA,28728,24,Acer rubrum,1,63.6174,9,Alive Standing,Tree,na,na
FONE-029,FONE,FONE,na,1,4,ERMN,2010,20100715,NA,28728,24,Acer rubrum,1,50.2656,8,Alive Standing,Tree,na,na
FONE-029,FONE,FONE,na,2,8,ERMN,2014,20140716,NA,28728,24,Acer rubrum,1,56.74515,8.5,Alive Standing,Tree,na,na
FONE-029,FONE,FONE,na,3,12,ERMN,2018,20180719,NA,28728,24,Acer rubrum,1,56.74515,8.5,Alive Standing,Tree,na,na
FONE-030,FONE,FONE,na,1,4,ERMN,2010,20100715,NA,19487,585,Betula lenta,1,70.88235,9.5,Alive Standing,Tree,na,na
FONE-035,FONE,FONE,na,1,3,ERMN,2009,20090713,NA,19504,1068,Carpinus caroliniana,1,7.0686,3,Alive Standing,Tree,na,na
FONE-035,FONE,FONE,na,1,3,ERMN,2009,20090713,NA,19454,1083,Castanea dentata,1,3.1416,2,Alive Standing,Tree,na,na
FONE-035,FONE,FONE,na,1,3,ERMN,2009,20090713,NA,19454,1083,Castanea dentata,1,3.1416,2,Alive Standing,Tree,na,na
FONE-035,FONE,FONE,na,1,3,ERMN,2009,20090713,NA,19454,1083,Castanea dentata,1,4.90875,2.5,Alive Standing,Tree,na,na
FONE-035,FONE,FONE,na,1,3,ERMN,2009,20090713,NA,19454,1083,Castanea dentata,1,12.5664,4,Alive Standing,Tree,na,na
FONE-035,FONE,FONE,na,1,3,ERMN,2009,20090713,NA,19511,3606,Ostrya virginiana,1,1.76715,1.5,Alive Standing,Tree,na,na
FONE-035,FONE,FONE,na,2,7,ERMN,2013,20130715,NA,19504,1068,Carpinus caroliniana,1,7.0686,3,Alive Standing,Tree,na,na
FONE-035,FONE,FONE,na,2,7,ERMN,2013,20130715,NA,19454,1083,Castanea dentata,1,19.635,5,Alive Standing,Tree,na,na
FONE-035,FONE,FONE,na,2,7,ERMN,2013,20130715,NA,19511,3606,Ostrya virginiana,1,3.1416,2,Alive Standing,Tree,na,na
FONE-035,FONE,FONE,na,3,11,ERMN,2017,20170719,NA,19504,1068,Carpinus caroliniana,1,7.0686,3,Alive Standing,Tree,na,na
FONE-035,FONE,FONE,na,3,11,ERMN,2017,20170719,NA,19454,1083,Castanea dentata,1,23.75835,5.5,Alive Standing,Tree,na,na
FONE-035,FONE,FONE,na,3,11,ERMN,2017,20170719,NA,19511,3606,Ostrya virginiana,1,3.1416,2,Alive Standing,Tree,na,na
FONE-038,FONE,FONE,na,2,8,ERMN,2014,20140716,NA,25108,216,Amelanchier sp.,1,4.90875,2.5,Alive Standing,Tree,na,na
FONE-038,FONE,FONE,na,2,8,ERMN,2014,20140716,NA,24764,4200,Prunus serotina,1,0.7854,1,Alive Standing,Tree,na,na
FONE-038,FONE,FONE,na,3,12,ERMN,2018,20180718,NA,25108,216,Amelanchier sp.,1,0.7854,1,Alive Standing,Tree,na,na
FONE-038,FONE,FONE,na,3,12,ERMN,2018,20180718,NA,24764,4200,Prunus serotina,1,0.7854,1,Alive Standing,Tree,na,na
FONE-039,FONE,FONE,na,1,2,ERMN,2008,20080715,NA,24539,1459,Crataegus sp.,1,1.76715,1.5,Alive Standing,Tree,na,na
FONE-039,FONE,FONE,na,2,6,ERMN,2012,20120711,NA,24539,1459,Crataegus sp.,1,3.1416,2,Alive Standing,Tree,na,na
FONE-039,FONE,FONE,na,3,10,ERMN,2016,20160713,NA,24539,1459,Crataegus sp.,1,3.1416,2,Alive Standing,Tree,na,na
FONE-041,FONE,FONE,na,1,1,ERMN,2007,20070524,NA,19487,585,Betula lenta,1,7.0686,3,Alive Standing,Tree,na,na
FONE-041,FONE,FONE,na,1,1,ERMN,2007,20070524,NA,27821,3517,Nyssa sylvatica,1,44.17875,7.5,Alive Standing,Tree,na,na
FONE-041,FONE,FONE,na,1,1,ERMN,2007,20070524,NA,19511,3606,Ostrya virginiana,1,7.0686,3,Alive Standing,Tree,na,na
FONE-041,FONE,FONE,na,1,1,ERMN,2007,20070524,NA,19511,3606,Ostrya virginiana,1,7.0686,3,Alive Standing,Tree,na,na
FONE-041,FONE,FONE,na,1,1,ERMN,2007,20070524,NA,24770,4183,Prunus avium,1,28.2744,6,Alive Standing,Tree,na,na
FONE-041,FONE,FONE,na,2,5,ERMN,2011,20110801,NA,19487,585,Betula lenta,1,9.62115,3.5,Alive Standing,Tree,na,na
FONE-041,FONE,FONE,na,2,5,ERMN,2011,20110801,NA,27821,3517,Nyssa sylvatica,1,56.74515,8.5,Alive Standing,Tree,na,na
FONE-041,FONE,FONE,na,2,5,ERMN,2011,20110801,NA,19511,3606,Ostrya virginiana,1,7.0686,3,Alive Standing,Tree,na,na
FONE-041,FONE,FONE,na,2,5,ERMN,2011,20110801,NA,19511,3606,Ostrya virginiana,1,9.62115,3.5,Alive Standing,Tree,na,na
FONE-041,FONE,FONE,na,2,5,ERMN,2011,20110801,NA,24764,4200,Prunus serotina,1,38.4846,7,Alive Standing,Tree,na,na
FONE-041,FONE,FONE,na,3,9,ERMN,2015,20150713,NA,28731,28,Acer saccharum,1,19.635,5,Alive Standing,Tree,na,na
FONE-041,FONE,FONE,na,3,9,ERMN,2015,20150713,NA,19487,585,Betula lenta,1,15.90435,4.5,Alive Standing,Tree,na,na
FONE-041,FONE,FONE,na,3,9,ERMN,2015,20150713,NA,27821,3517,Nyssa sylvatica,1,63.6174,9,Alive Standing,Tree,na,na
FONE-041,FONE,FONE,na,3,9,ERMN,2015,20150713,NA,19511,3606,Ostrya virginiana,1,9.62115,3.5,Alive Standing,Tree,na,na
FONE-041,FONE,FONE,na,3,9,ERMN,2015,20150713,NA,19511,3606,Ostrya virginiana,1,12.5664,4,Alive Standing,Tree,na,na
FONE-041,FONE,FONE,na,3,9,ERMN,2015,20150713,NA,24764,4200,Prunus serotina,1,38.4846,7,Alive Standing,Tree,na,na
FONE-041,FONE,FONE,na,4,13,ERMN,2019,20190724,NA,19487,585,Betula lenta,1,15.90435,4.5,Alive Standing,Tree,na,na
FONE-041,FONE,FONE,na,4,13,ERMN,2019,20190724,NA,19487,585,Betula lenta,1,15.90435,4.5,Alive Standing,Tree,na,na
FONE-041,FONE,FONE,na,4,13,ERMN,2019,20190724,NA,27821,3517,Nyssa sylvatica,1,70.88235,9.5,Alive Standing,Tree,na,na
FONE-041,FONE,FONE,na,4,13,ERMN,2019,20190724,NA,19511,3606,Ostrya virginiana,1,9.62115,3.5,Alive Standing,Tree,na,na
FONE-041,FONE,FONE,na,4,13,ERMN,2019,20190724,NA,24764,4200,Prunus serotina,1,44.17875,7.5,Alive Standing,Tree,na,na
FONE-042,FONE,FONE,na,1,2,ERMN,2008,20080714,NA,25110,219,Amelanchier arborea,1,56.74515,8.5,Alive Standing,Tree,na,na
FONE-042,FONE,FONE,na,1,2,ERMN,2008,20080714,NA,501306,1074,Carya alba,1,9.62115,3.5,Alive Standing,Tree,na,na
FONE-042,FONE,FONE,na,1,2,ERMN,2008,20080714,NA,24539,1459,Crataegus sp.,1,7.0686,3,Alive Standing,Tree,na,na
FONE-042,FONE,FONE,na,1,2,ERMN,2008,20080714,NA,24539,1459,Crataegus sp.,1,12.5664,4,Alive Standing,Tree,na,na
FONE-042,FONE,FONE,na,1,2,ERMN,2008,20080714,NA,19462,2156,Fagus grandifolia,1,0.7854,1,Alive Standing,Tree,na,na
FONE-042,FONE,FONE,na,1,2,ERMN,2008,20080714,NA,19462,2156,Fagus grandifolia,1,0.7854,1,Alive Standing,Tree,na,na
FONE-042,FONE,FONE,na,1,2,ERMN,2008,20080714,NA,19462,2156,Fagus grandifolia,1,1.76715,1.5,Alive Standing,Tree,na,na
FONE-042,FONE,FONE,na,1,2,ERMN,2008,20080714,NA,19462,2156,Fagus grandifolia,1,1.76715,1.5,Alive Standing,Tree,na,na
FONE-042,FONE,FONE,na,1,2,ERMN,2008,20080714,NA,19462,2156,Fagus grandifolia,1,1.76715,1.5,Alive Standing,Tree,na,na
FONE-042,FONE,FONE,na,1,2,ERMN,2008,20080714,NA,19462,2156,Fagus grandifolia,1,7.0686,3,Alive Standing,Tree,na,na
FONE-042,FONE,FONE,na,1,2,ERMN,2008,20080714,NA,19462,2156,Fagus grandifolia,1,7.0686,3,Alive Standing,Tree,na,na
FONE-042,FONE,FONE,na,1,2,ERMN,2008,20080714,NA,19462,2156,Fagus grandifolia,1,9.62115,3.5,Alive Standing,Tree,na,na
FONE-042,FONE,FONE,na,1,2,ERMN,2008,20080714,NA,19462,2156,Fagus grandifolia,1,9.62115,3.5,Alive Standing,Tree,na,na
FONE-042,FONE,FONE,na,1,2,ERMN,2008,20080714,NA,19511,3606,Ostrya virginiana,1,38.4846,7,Alive Standing,Tree,na,na
FONE-042,FONE,FONE,na,1,2,ERMN,2008,20080714,NA,19290,4297,Quercus alba,1,63.6174,9,Alive Standing,Tree,na,na
FONE-042,FONE,FONE,na,2,6,ERMN,2012,20120709,NA,25110,219,Amelanchier arborea,1,50.2656,8,Alive Standing,Tree,na,na
FONE-042,FONE,FONE,na,2,6,ERMN,2012,20120709,NA,19223,1072,Carya sp.,1,9.62115,3.5,Alive Standing,Tree,na,na
FONE-042,FONE,FONE,na,2,6,ERMN,2012,20120709,NA,19454,1083,Castanea dentata,1,7.0686,3,Alive Standing,Tree,na,na
FONE-042,FONE,FONE,na,2,6,ERMN,2012,20120709,NA,24539,1459,Crataegus sp.,1,12.5664,4,Alive Standing,Tree,na,na
FONE-042,FONE,FONE,na,2,6,ERMN,2012,20120709,NA,24539,1459,Crataegus sp.,1,12.5664,4,Alive Standing,Tree,na,na
FONE-042,FONE,FONE,na,2,6,ERMN,2012,20120709,NA,19462,2156,Fagus grandifolia,1,1.76715,1.5,Alive Standing,Tree,na,na
FONE-042,FONE,FONE,na,2,6,ERMN,2012,20120709,NA,19462,2156,Fagus grandifolia,1,3.1416,2,Alive Standing,Tree,na,na
FONE-042,FONE,FONE,na,2,6,ERMN,2012,20120709,NA,19462,2156,Fagus grandifolia,1,7.0686,3,Alive Standing,Tree,na,na
FONE-042,FONE,FONE,na,2,6,ERMN,2012,20120709,NA,19462,2156,Fagus grandifolia,1,9.62115,3.5,Alive Standing,Tree,na,na
FONE-042,FONE,FONE,na,2,6,ERMN,2012,20120709,NA,19462,2156,Fagus grandifolia,1,9.62115,3.5,Alive Standing,Tree,na,na
FONE-042,FONE,FONE,na,2,6,ERMN,2012,20120709,NA,19511,3606,Ostrya virginiana,1,50.2656,8,Alive Standing,Tree,na,na
FONE-042,FONE,FONE,na,2,6,ERMN,2012,20120709,NA,19290,4297,Quercus alba,1,70.88235,9.5,Alive Standing,Tree,na,na
FONE-042,FONE,FONE,na,3,10,ERMN,2016,20160711,NA,25108,216,Amelanchier sp.,1,50.2656,8,Alive Standing,Tree,na,na
FONE-042,FONE,FONE,na,3,10,ERMN,2016,20160711,NA,19223,1072,Carya sp.,1,12.5664,4,Alive Standing,Tree,na,na
FONE-042,FONE,FONE,na,3,10,ERMN,2016,20160711,NA,19454,1083,Castanea dentata,1,9.62115,3.5,Alive Standing,Tree,na,na
FONE-042,FONE,FONE,na,3,10,ERMN,2016,20160711,NA,24539,1459,Crataegus sp.,1,1.76715,1.5,Alive Standing,Tree,na,na
FONE-042,FONE,FONE,na,3,10,ERMN,2016,20160711,NA,24539,1459,Crataegus sp.,1,12.5664,4,Alive Standing,Tree,na,na
FONE-042,FONE,FONE,na,3,10,ERMN,2016,20160711,NA,19462,2156,Fagus grandifolia,1,1.76715,1.5,Alive Standing,Tree,na,na
FONE-042,FONE,FONE,na,3,10,ERMN,2016,20160711,NA,19462,2156,Fagus grandifolia,1,3.1416,2,Alive Standing,Tree,na,na
FONE-042,FONE,FONE,na,3,10,ERMN,2016,20160711,NA,19462,2156,Fagus grandifolia,1,3.1416,2,Alive Standing,Tree,na,na
FONE-042,FONE,FONE,na,3,10,ERMN,2016,20160711,NA,19462,2156,Fagus grandifolia,1,9.62115,3.5,Alive Standing,Tree,na,na
FONE-042,FONE,FONE,na,3,10,ERMN,2016,20160711,NA,19462,2156,Fagus grandifolia,1,9.62115,3.5,Alive Standing,Tree,na,na
FONE-042,FONE,FONE,na,3,10,ERMN,2016,20160711,NA,19462,2156,Fagus grandifolia,1,12.5664,4,Alive Standing,Tree,na,na
FONE-042,FONE,FONE,na,3,10,ERMN,2016,20160711,NA,19511,3606,Ostrya virginiana,1,56.74515,8.5,Alive Standing,Tree,na,na
FONE-043,FONE,FONE,na,1,2,ERMN,2008,20080714,NA,19243,1079,Carya ovata,1,3.1416,2,Alive Standing,Tree,na,na
FONE-043,FONE,FONE,na,1,2,ERMN,2008,20080714,NA,19243,1079,Carya ovata,1,7.0686,3,Alive Standing,Tree,na,na
FONE-043,FONE,FONE,na,1,2,ERMN,2008,20080714,NA,19243,1079,Carya ovata,1,15.90435,4.5,Alive Standing,Tree,na,na
FONE-043,FONE,FONE,na,1,2,ERMN,2008,20080714,NA,32931,2203,Fraxinus americana,1,4.90875,2.5,Alive Standing,Tree,na,na
FONE-043,FONE,FONE,na,1,2,ERMN,2008,20080714,NA,32931,2203,Fraxinus americana,1,4.90875,2.5,Alive Standing,Tree,na,na
FONE-043,FONE,FONE,na,1,2,ERMN,2008,20080714,NA,19447,4322,Quercus velutina,1,3.1416,2,Alive Standing,Tree,na,na
FONE-043,FONE,FONE,na,1,2,ERMN,2008,20080714,NA,19447,4322,Quercus velutina,1,23.75835,5.5,Alive Standing,Tree,na,na
FONE-043,FONE,FONE,na,2,6,ERMN,2012,20120709,NA,19504,1068,Carpinus caroliniana,1,4.90875,2.5,Alive Standing,Tree,na,na
FONE-043,FONE,FONE,na,2,6,ERMN,2012,20120709,NA,19243,1079,Carya ovata,1,3.1416,2,Alive Standing,Tree,na,na
FONE-043,FONE,FONE,na,2,6,ERMN,2012,20120709,NA,19243,1079,Carya ovata,1,3.1416,2,Alive Standing,Tree,na,na
FONE-043,FONE,FONE,na,2,6,ERMN,2012,20120709,NA,19243,1079,Carya ovata,1,7.0686,3,Alive Standing,Tree,na,na
FONE-043,FONE,FONE,na,2,6,ERMN,2012,20120709,NA,32931,2203,Fraxinus americana,1,3.1416,2,Alive Standing,Tree,na,na
FONE-043,FONE,FONE,na,2,6,ERMN,2012,20120709,NA,32931,2203,Fraxinus americana,1,4.90875,2.5,Alive Standing,Tree,na,na
FONE-043,FONE,FONE,na,2,6,ERMN,2012,20120709,NA,19408,4315,Quercus rubra,1,23.75835,5.5,Alive Standing,Tree,na,na
FONE-043,FONE,FONE,na,2,6,ERMN,2012,20120709,NA,19447,4322,Quercus velutina,1,3.1416,2,Alive Standing,Tree,na,na
FONE-043,FONE,FONE,na,3,10,ERMN,2016,20160711,NA,19504,1068,Carpinus caroliniana,1,4.90875,2.5,Alive Standing,Tree,na,na
FONE-043,FONE,FONE,na,3,10,ERMN,2016,20160711,NA,19223,1072,Carya sp.,1,3.1416,2,Alive Standing,Tree,na,na
FONE-043,FONE,FONE,na,3,10,ERMN,2016,20160711,NA,19223,1072,Carya sp.,1,3.1416,2,Alive Standing,Tree,na,na
FONE-043,FONE,FONE,na,3,10,ERMN,2016,20160711,NA,19223,1072,Carya sp.,1,7.0686,3,Alive Standing,Tree,na,na
FONE-043,FONE,FONE,na,3,10,ERMN,2016,20160711,NA,19223,1072,Carya sp.,1,12.5664,4,Alive Standing,Tree,na,na
FONE-043,FONE,FONE,na,3,10,ERMN,2016,20160711,NA,19223,1072,Carya sp.,1,19.635,5,Alive Standing,Tree,na,na
FONE-043,FONE,FONE,na,3,10,ERMN,2016,20160711,NA,19408,4315,Quercus rubra,1,23.75835,5.5,Alive Standing,Tree,na,na
FONE-043,FONE,FONE,na,3,10,ERMN,2016,20160711,NA,19447,4322,Quercus velutina,1,4.90875,2.5,Alive Standing,Tree,na,na
FONE-046,FONE,FONE,na,1,2,ERMN,2008,20080715,NA,27821,3517,Nyssa sylvatica,1,63.6174,9,Alive Standing,Tree,na,na
FONE-046,FONE,FONE,na,2,6,ERMN,2012,20120711,NA,27821,3517,Nyssa sylvatica,1,70.88235,9.5,Alive Standing,Tree,na,na
FRHI-001,FRHI,FRHI,na,1,3,ERMN,2009,20090715,NA,18086,3052,Liriodendron tulipifera,1,63.6174,9,Alive Standing,Tree,na,na
FRHI-001,FRHI,FRHI,na,1,3,ERMN,2009,20090715,NA,19020,3937,Platanus occidentalis,1,63.6174,9,Alive Standing,Tree,na,na
FRHI-003,FRHI,FRHI,na,1,4,ERMN,2010,20100714,NA,28731,28,Acer saccharum,1,15.90435,4.5,Alive Standing,Tree,na,na
FRHI-003,FRHI,FRHI,na,1,4,ERMN,2010,20100714,NA,32931,2203,Fraxinus americana,1,1.76715,1.5,Alive Standing,Tree,na,na
FRHI-003,FRHI,FRHI,na,2,8,ERMN,2014,20140715,NA,28731,28,Acer saccharum,1,23.75835,5.5,Alive Standing,Tree,na,na
