Latin_Name,NCRN_Common,Common,Family,Genus,Species,TSN,Favorite,Woody,Herbaceous,Targeted_Herb,Tree,Shrub,Vine,Exotic
Alnus glutinosa,European alder,European alder,Betulaceae,Alnus,glutinosa,19470,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
Alnus incana,gray alder,gray alder,Betulaceae,Alnus,incana,181887,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Alnus incana ssp. rugosa,speckled alder,speckled alder,Betulaceae,Alnus,incana,181888,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Alnus serrulata,hazel alder,hazel alder,Betulaceae,Alnus,serrulata,19468,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Alnus viridis,green alder,green alder,Betulaceae,Alnus,viridis,181893,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Alnus viridis ssp. crispa,mountain alder,mountain alder,Betulaceae,Alnus,viridis,181894,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Alopecurus sp.,foxtail,foxtail,Poaceae,Alopecurus,,40431,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Alopecurus aequalis,shortawn foxtail,shortawn foxtail,Poaceae,Alopecurus,aequalis,40436,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Alopecurus aequalis var. aequalis,shortawn foxtail,shortawn foxtail,Poaceae,Alopecurus,aequalis,182514,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Alopecurus carolinianus,Carolina foxtail,Carolina foxtail,Poaceae,Alopecurus,carolinianus,40440,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Alopecurus creticus,Cretan meadow foxtail,Cretan meadow foxtail,Poaceae,Alopecurus,creticus,40441,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Alopecurus geniculatus,water foxtail,water foxtail,Poaceae,Alopecurus,geniculatus,40437,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Alopecurus myosuroides,slender meadow foxtail,slender meadow foxtail,Poaceae,Alopecurus,myosuroides,40443,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Alopecurus pratensis,meadow foxtail,meadow foxtail,Poaceae,Alopecurus,pratensis,40438,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Alopecurus rendlei,Rendle's meadow foxtail,Rendle's meadow foxtail,Poaceae,Alopecurus,rendlei,182518,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Alternanthera sp.,joyweed,joyweed,Amaranthaceae,Alternanthera,,20763,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Alternanthera paronychioides,smooth joyweed,smooth joyweed,Amaranthaceae,Alternanthera,paronichyoides,20769,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Alternanthera paronychioides var. paronychioides,smooth joyweed,smooth joyweed,Amaranthaceae,Alternanthera,paronichyoides,181940,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Althaea sp.,marshmallow,marshmallow,Malvaceae,Althaea,,21609,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Althaea hirsuta,hairy marshmallow,hairy marshmallow,Malvaceae,Althaea,hirsuta,181985,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Althaea officinalis,common marshmallow,common marshmallow,Malvaceae,Althaea,officinalis,21610,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Alyssum sp.,madwort,madwort,Brassicaceae,Alyssum,,23029,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Alyssum alyssoides,pale madwort,pale madwort,Brassicaceae,Alyssum,alyssoides,23030,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Amaranthaceae,,,Amaranthaceae,,,20714,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Amaranthus sp.,pigweed,pigweed,Amaranthaceae,Amaranthus,,20715,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Amaranthus albus,prostrate pigweed,prostrate pigweed,Amaranthaceae,Amaranthus,albus,20719,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Amaranthus arenicola,sandhill amaranth,sandhill amaranth,Amaranthaceae,Amaranthus,arenicola,20720,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Amaranthus blitoides,mat amaranth,mat amaranth,Amaranthaceae,Amaranthus,blitoides,20723,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Amaranthus blitum,purple amaranth,purple amaranth,Amaranthaceae,Amaranthus,blitum,181923,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Amaranthus cannabinus,tidalmarsh amaranth,tidalmarsh amaranth,Amaranthaceae,Amaranthus,cannabinus,20716,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Amaranthus caudatus,love-lies-bleeding,love-lies-bleeding,Amaranthaceae,Amaranthus,caudatus,20726,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Amaranthus crassipes,spreading amaranth,spreading amaranth,Amaranthaceae,Amaranthus,crassipes,20728,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Amaranthus cruentus,red amaranth,red amaranth,Amaranthaceae,Amaranthus,cruentus,20730,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Amaranthus deflexus,largefruit amaranth,largefruit amaranth,Amaranthaceae,Amaranthus,deflexus,20731,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Amaranthus hybridus,slim amaranth,slim amaranth,Amaranthaceae,Amaranthus,hybridus,20735,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Amaranthus hypochondriacus,Prince-of-Wales feather,Prince-of-Wales feather,Amaranthaceae,Amaranthus,hypochondriacus,20736,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Amaranthus palmeri,carelessweed,carelessweed,Amaranthaceae,Amaranthus,palmeri,20740,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Amaranthus powellii,Powell's amaranth,Powell's amaranth,Amaranthaceae,Amaranthus,powellii,20742,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Amaranthus pumilus,seaside amaranth,seaside amaranth,Amaranthaceae,Amaranthus,pumilus,20744,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Amaranthus retroflexus,redroot amaranth,redroot amaranth,Amaranthaceae,Amaranthus,retroflexus,20745,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Amaranthus spinosus,spiny amaranth,spiny amaranth,Amaranthaceae,Amaranthus,spinosus,20748,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Amaranthus tuberculatus,roughfruit amaranth,roughfruit amaranth,Amaranthaceae,Amaranthus,tuberculatus,20750,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Amaranthus viridis,slender amaranth,slender amaranth,Amaranthaceae,Amaranthus,viridis,20751,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Ambrosia sp.,ragweed,ragweed,Asteraceae,Ambrosia,,36495,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Ambrosia artemisiifolia,annual ragweed,annual ragweed,Asteraceae,Ambrosia,artemisiifolia,36496,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Ambrosia artemisiifolia var. artemisiifolia,annual ragweed,annual ragweed,Asteraceae,Ambrosia,artemisiifolia,182419,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Ambrosia artemisiifolia var. elatior,annual ragweed,annual ragweed,Asteraceae,Ambrosia,artemisiifolia,182420,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Ambrosia bidentata,lanceleaf ragweed,lanceleaf ragweed,Asteraceae,Ambrosia,bidentata,36500,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Ambrosia psilostachya,Cuman ragweed,Cuman ragweed,Asteraceae,Ambrosia,psilostachya,36516,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Ambrosia trifida,great ragweed,great ragweed,Asteraceae,Ambrosia,trifida,36521,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Ambrosia trifida var. trifida,great ragweed,great ragweed,Asteraceae,Ambrosia,trifida,182422,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Amelanchier sp.,serviceberry,serviceberry,Rosaceae,Amelanchier,,25108,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Amelanchier ×intermedia,,,Rosaceae,Amelanchier,×intermedia,25115,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Amelanchier ×neglecta,,,Rosaceae,Amelanchier,×neglecta,25116,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Amelanchier arborea,common serviceberry,common serviceberry,Rosaceae,Amelanchier,arborea,25110,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Amelanchier arborea var. arborea,common serviceberry,common serviceberry,Rosaceae,Amelanchier,arborea,182037,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Amelanchier bartramiana,oblongfruit serviceberry,oblongfruit serviceberry,Rosaceae,Amelanchier,bartramiana,25111,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Amelanchier canadensis,Canadian serviceberry,Canadian serviceberry,Rosaceae,Amelanchier,canadensis,25112,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Amelanchier humilis,low serviceberry,low serviceberry,Rosaceae,Amelanchier,humilis,182045,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Amelanchier laevis,Allegheny serviceberry,Allegheny serviceberry,Rosaceae,Amelanchier,laevis,182046,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Amelanchier obovalis,coastal serviceberry,coastal serviceberry,Rosaceae,Amelanchier,obovalis,25117,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Amelanchier sanguinea,roundleaf serviceberry,roundleaf serviceberry,Rosaceae,Amelanchier,sanguinea,25119,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Amelanchier sanguinea var. sanguinea,roundleaf serviceberry,roundleaf serviceberry,Rosaceae,Amelanchier,sanguinea,182040,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Amelanchier stolonifera,running serviceberry,running serviceberry,Rosaceae,Amelanchier,stolonifera,564999,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Amianthium sp.,amianthium,amianthium,Liliaceae,Amianthium,,42774,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Amianthium muscitoxicum,flypoison,flypoison,Liliaceae,Amianthium,muscitoxicum,42775,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Ammannia sp.,redstem,redstem,Lythraceae,Ammannia,,27090,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Ammannia coccinea,valley redstem,valley redstem,Lythraceae,Ammannia,coccinea,27091,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Ammi sp.,ammi,ammi,Apiaceae,Ammi,,29576,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Ammi majus,large bullwort,large bullwort,Apiaceae,Ammi,majus,29577,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Ammi visnaga,toothpickweed,toothpickweed,Apiaceae,Ammi,visnaga,29578,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Ammophila sp.,beachgrass,beachgrass,Poaceae,Ammophila,,40447,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Ammophila arenaria,European beachgrass,European beachgrass,Poaceae,Ammophila,arenaria,40449,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Ammophila breviligulata,American beachgrass,American beachgrass,Poaceae,Ammophila,breviligulata,40448,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Amorpha sp.,false indigo,false indigo,Fabaceae,Amorpha,,25367,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Amorpha fruticosa,desert false indigo,desert false indigo,Fabaceae,Amorpha,fruticosa,25368,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Ampelopsis sp.,peppervine,peppervine,Vitaceae,Ampelopsis,,28630,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Ampelopsis aconitifolia,monkshoodvine,monkshoodvine,Vitaceae,Ampelopsis,aconitifolia,184732,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Ampelopsis arborea,peppervine,peppervine,Vitaceae,Ampelopsis,arborea,28631,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Ampelopsis brevipedunculata,Amur peppervine,Amur peppervine,Vitaceae,Ampelopsis,brevipedunculata,28632,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
Ampelopsis cordata,heartleaf peppervine,heartleaf peppervine,Vitaceae,Ampelopsis,cordata,28633,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Amphiachyris sp.,broomweed,broomweed,Asteraceae,Amphiachyris,,36523,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Amphiachyris dracunculoides,prairie broomweed,prairie broomweed,Asteraceae,Amphiachyris,dracunculoides,36525,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Amphicarpaea sp.,hogpeanut,hogpeanut,Fabaceae,Amphicarpaea,,182066,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Amphicarpaea bracteata,American hogpeanut,American hogpeanut,Fabaceae,Amphicarpaea,bracteata,182067,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Amphicarpaea bracteata var. bracteata,American hogpeanut,American hogpeanut,Fabaceae,Amphicarpaea,bracteata,566182,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Amphicarpaea bracteata var. comosa,American hogpeanut,American hogpeanut,Fabaceae,Amphicarpaea,bracteata,184629,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Amsinckia sp.,fiddleneck,fiddleneck,Boraginaceae,Amsinckia,,31700,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Amsinckia lycopsoides,tarweed fiddleneck,tarweed fiddleneck,Boraginaceae,Amsinckia,lycopsoides,31710,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Amsinckia menziesii,Menzies' fiddleneck,Menzies' fiddleneck,Boraginaceae,Amsinckia,menziesii,31711,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Amsinckia menziesii var. intermedia,common fiddleneck,common fiddleneck,Boraginaceae,Amsinckia,menziesii,531246,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Amsonia sp.,bluestar,bluestar,Apocynaceae,Amsonia,,30130,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Amsonia tabernaemontana,eastern bluestar,eastern bluestar,Apocynaceae,Amsonia,tabernaemontana,30148,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Amsonia tabernaemontana var. tabernaemontana,eastern bluestar,eastern bluestar,Apocynaceae,Amsonia,tabernaemontana,182207,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Anacardiaceae,,,Anacardiaceae,,,28771,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Anagallis sp.,pimpernel,pimpernel,Primulaceae,Anagallis,,24042,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Anagallis arvensis,scarlet pimpernel,scarlet pimpernel,Primulaceae,Anagallis,arvensis,24043,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Anagallis arvensis ssp. arvensis,scarlet pimpernel,scarlet pimpernel,Primulaceae,Anagallis,arvensis,566011,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Anagallis arvensis ssp. foemina,poorman's weatherglass,poorman's weatherglass,Primulaceae,Anagallis,arvensis,184559,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Anagallis minima,chaffweed,chaffweed,Primulaceae,Anagallis,minima,182017,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Anaphalis sp.,pearly everlasting,pearly everlasting,Asteraceae,Anaphalis,,36528,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Anaphalis margaritacea,western pearly everlasting,western pearly everlasting,Asteraceae,Anaphalis,margaritacea,36529,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Anchusa sp.,bugloss,bugloss,Boraginaceae,Anchusa,,31714,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Anchusa arvensis,small bugloss,small bugloss,Boraginaceae,Anchusa,arvensis,182243,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Anchusa azurea,Italian bugloss,Italian bugloss,Boraginaceae,Anchusa,azurea,31715,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Anchusa officinalis,common bugloss,common bugloss,Boraginaceae,Anchusa,officinalis,31718,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Andromeda sp.,bog rosemary,bog rosemary,Ericaceae,Andromeda,,23464,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Andromeda polifolia,bog rosemary,bog rosemary,Ericaceae,Andromeda,polifolia,23465,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Andromeda polifolia var. glaucophylla,bog rosemary,bog rosemary,Ericaceae,Andromeda,polifolia,526876,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Andropogon sp.,bluestem,bluestem,Poaceae,Andropogon,,40450,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Andropogon gerardii,big bluestem,big bluestem,Poaceae,Andropogon,gerardii,40462,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Andropogon glomeratus,bushy bluestem,bushy bluestem,Poaceae,Andropogon,glomeratus,40454,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Andropogon glomeratus var. glomeratus,bushy bluestem,bushy bluestem,Poaceae,Andropogon,glomeratus,182519,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Andropogon gyrans,Elliott's bluestem,Elliott's bluestem,Poaceae,Andropogon,gyrans,182527,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Andropogon gyrans var. gyrans,Elliott's bluestem,Elliott's bluestem,Poaceae,Andropogon,gyrans,182528,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Andropogon virginicus,broomsedge bluestem,broomsedge bluestem,Poaceae,Andropogon,virginicus,40456,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Andropogon virginicus var. virginicus,broomsedge bluestem,broomsedge bluestem,Poaceae,Andropogon,virginicus,182523,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Anemone sp.,anemone,anemone,Ranunculaceae,Anemone,,18425,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Anemone canadensis,Canadian anemone,Canadian anemone,Ranunculaceae,Anemone,canadensis,18436,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Anemone cylindrica,candle anemone,candle anemone,Ranunculaceae,Anemone,cylindrica,18438,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Anemone lancifolia,mountain thimbleweed,mountain thimbleweed,Ranunculaceae,Anemone,lancifolia,18442,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Anemone quinquefolia,wood anemone,wood anemone,Ranunculaceae,Anemone,quinquefolia,18448,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Anemone quinquefolia var. minima,nightcaps,nightcaps,Ranunculaceae,Anemone,quinquefolia,531439,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Anemone quinquefolia var. quinquefolia,nightcaps,nightcaps,Ranunculaceae,Anemone,quinquefolia,181865,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Anemone virginiana,tall thimbleweed,tall thimbleweed,Ranunculaceae,Anemone,virginiana,18451,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Anemone virginiana var. virginiana,tall thimbleweed,tall thimbleweed,Ranunculaceae,Anemone,virginiana,181868,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Anethum sp.,dill,dill,Apiaceae,Anethum,,29583,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Anethum graveolens,dill,dill,Apiaceae,Anethum,graveolens,29584,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Angelica sp.,angelica,angelica,Apiaceae,Angelica,,29431,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Angelica atropurpurea,purplestem angelica,purplestem angelica,Apiaceae,Angelica,atropurpurea,29436,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Angelica triquinata,filmy angelica,filmy angelica,Apiaceae,Angelica,triquinata,29452,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Angelica venenosa,hairy angelica,hairy angelica,Apiaceae,Angelica,venenosa,29453,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Annonaceae,,,Annonaceae,,,18092,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Anoda sp.,anoda,anoda,Malvaceae,Anoda,,21684,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Anoda cristata,crested anoda,crested anoda,Malvaceae,Anoda,cristata,21689,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Antennaria sp.,pussytoes,pussytoes,Asteraceae,Antennaria,,36716,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Antennaria howellii,Howell's pussytoes,Howell's pussytoes,Asteraceae,Antennaria,howellii,185118,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Antennaria howellii ssp. canadensis,Canadian pussytoes,Canadian pussytoes,Asteraceae,Antennaria,howellii,185123,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Antennaria howellii ssp. neodioica,Howell's pussytoes,Howell's pussytoes,Asteraceae,Antennaria,howellii,185130,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Antennaria howellii ssp. petaloidea,small pussytoes,small pussytoes,Asteraceae,Antennaria,howellii,185141,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Antennaria neglecta,field pussytoes,field pussytoes,Asteraceae,Antennaria,neglecta,36745,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Antennaria parlinii,Parlin's pussytoes,Parlin's pussytoes,Asteraceae,Antennaria,parlinii,185167,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Antennaria parlinii ssp. fallax,Parlin's pussytoes,Parlin's pussytoes,Asteraceae,Antennaria,parlinii,185172,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Antennaria parlinii ssp. parlinii,Parlin's pussytoes,Parlin's pussytoes,Asteraceae,Antennaria,parlinii,185168,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Antennaria plantaginifolia,woman's tobacco,woman's tobacco,Asteraceae,Antennaria,plantaginifolia,36717,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Antennaria solitaria,singlehead pussytoes,singlehead pussytoes,Asteraceae,Antennaria,solitaria,36756,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Antennaria virginica,shale barren pussytoes,shale barren pussytoes,Asteraceae,Antennaria,virginica,185190,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Anthemis sp.,chamomile,chamomile,Asteraceae,Anthemis,,36329,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Anthemis arvensis,corn chamomile,corn chamomile,Asteraceae,Anthemis,arvensis,36331,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Anthemis cotula,stinking chamomile,stinking chamomile,Asteraceae,Anthemis,cotula,36330,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Anthemis tinctoria,golden chamomile,golden chamomile,Asteraceae,Anthemis,tinctoria,36333,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Anthoxanthum sp.,vernalgrass,vernalgrass,Poaceae,Anthoxanthum,,41393,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Anthoxanthum aristatum,annual vernalgrass,annual vernalgrass,Poaceae,Anthoxanthum,aristatum,41394,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Anthoxanthum odoratum,sweet vernalgrass,sweet vernalgrass,Poaceae,Anthoxanthum,odoratum,41395,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Anthriscus sp.,chervil,chervil,Apiaceae,Anthriscus,,29585,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Anthriscus caucalis,burr chervil,burr chervil,Apiaceae,Anthriscus,caucalis,29586,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Anthriscus cerefolium,garden chervil,garden chervil,Apiaceae,Anthriscus,cerefolium,29587,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Anthriscus sylvestris,wild chervil,wild chervil,Apiaceae,Anthriscus,sylvestris,29588,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Anthyllis sp.,kidneyvetch,kidneyvetch,Fabaceae,Anthyllis,,26460,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
